post_id,implicit_class,confidence,explanation
19262,irony,0.9,"The post uses sarcasm to demean and attack the capabilities and intelligence of non-white individuals, implying that they are only fit for menial tasks like sweeping floors rather than complex tasks like building space rockets. This fits the ""irony"" category as it uses sarcasm to attack or demean a protected class."
14211,other,0.7,"This post does not clearly fit into any of the defined categories of implicit hate speech. It expresses a distinction between ""us"" and ""conservatism and lefties"" regarding their stance on LGBT issues, but it does not explicitly convey white grievance, irony, stereotypes, incitement, threatening language, or inferiority. The confidence level is lower at 0.7 due to the ambiguity of the post's intent and its lack of clear alignment with any specific category."
19380,inferiority,0.8,"The post denigrates the target by labeling them as a ""parasite"" and accusing them of riding on the coat-tails of others. This language implies that the target is inferior and not deserving of credit, fitting the category of ""inferiority"" language. The confidence level is 0.8 as the post clearly conveys a sense of inferiority, but there could be other interpretations without additional context."
19701,inferiority,0.85,"The post uses derogatory language (""negro"") and advocates for control over certain groups, implying that these groups are inferior and need to be managed. This fits the ""inferiority"" class, which includes language that suggests one group is inferior to another. The use of #civilrights in a sarcastic or ironic manner further emphasizes the derogatory intent."
14709,white_grievance,0.85,"The post describes a white person being attacked by an ""illegal alien"" and then accused of racism by a Mexican. This narrative fits the ""white_grievance"" category, which includes frustration over perceived privileges of minority groups and the idea that majority groups are the real victims of racism. The use of the term ""illegal alien"" and the accusation of racism reinforce this classification."
12673,inferiority,0.85,"The post demeans the target by commenting on their physical appearance and perceived lack of talent, and it also implies that the target is inferior and undesirable to white men. This aligns with the ""inferiority"" class, as it denigrates the target and suggests a lower status. The confidence level is 0.85 because the post clearly conveys a sense of inferiority, although there could be some overlap with other categories such as ""threatening."""
14164,stereotypical,0.9,"The post perpetuates a negative stereotype about Muslims by suggesting that they commit hate crimes against Jews as part of their religious practices. This aligns with the ""stereotypical"" class, as it attributes negative behavior to a protected class based on misinformation or prejudice. The confidence level is high at 0.9 because the post explicitly promotes a harmful stereotype."
15254,inferiority,0.95,"The post claims that the white race is superior, which implicitly suggests that other races are inferior. This directly aligns with the ""inferiority"" class, as it implies a hierarchy of racial superiority and inferiority. The use of the hashtag #opkkk further reinforces the ideology of white supremacy. The confidence level is high at 0.95 due to the clear and explicit nature of the statement."
20769,other,0.8,"This post does not clearly fit into any of the defined implicit hate speech categories. It references a tweet from the past and includes hashtags supporting former President Trump, but it does not explicitly or implicitly express hate, threaten, or demean any particular group. Therefore, it is classified as ""other."" The confidence level is 0.8 as there is a slight chance that additional context could reveal implicit hate speech."
17456,white_grievance,0.85,"The post suggests a grievance that feminists are neglecting the abuse of white women, which aligns with the ""white grievance"" category. The hashtag #withjewswelose also contributes to a narrative of victimhood and grievance, implying that Jewish people are part of the problem. The confidence level is 0.85 as the post clearly expresses a sense of grievance and victimhood related to the white community."
9713,white_grievance,0.85,"The post suggests that non-white individuals have an unfair advantage and can easily target white people by making false claims, leading to negative consequences for the white person. This narrative fits the ""white grievance"" category, as it portrays white people as victims of a system biased against them and in favor of minority groups. The confidence level is 0.85 as the post clearly expresses a sense of white victimhood and grievance."
1763,white_grievance,0.85,"The post expresses frustration and defensiveness about being labeled racist for opposing illegal immigration, which is a common theme in white grievance narratives. The use of derogatory language (""stick that hood where the sun don't shine,"" ""freaks"") and the dismissal of racism accusations align with the characteristics of white grievance, where majority groups feel unfairly targeted and victimized."
1828,stereotypical,0.85,"The post perpetuates negative stereotypes about Muslims by portraying them as hyper-fertile and contributing to the decline of the white race in Europe. This narrative fits the ""Stereotypes and Misinformation"" category as it uses misinformation to paint a negative picture of a protected class. The confidence level is 0.85 as the post clearly uses stereotypes and misinformation, but there could be additional nuances or interpretations."
3591,threatening,0.85,"The post suggests that learning the ""truth"" about radical Islam will lead to deadly consequences, implying a threat to those who engage with this information. The phrase ""buy a casket no joke"" clearly conveys a threat of harm or death. This aligns with the ""threatening"" class, which includes implicit or explicit threats of violence or harm. The confidence level is 0.85 as the threatening nature of the post is clear, but there is some ambiguity in the exact interpretation of the ""truth"" being referred to."
7120,threatening,0.95,"The post explicitly mentions violent actions such as enslavement, rape, and forced marriages, which convey a clear threat to the rights and safety of the targeted group. The language used indicates a speaker's commitment to the target's pain, injury, damage, loss, or violation of rights, fitting the criteria for the ""threatening"" class. The high confidence level reflects the clear and direct nature of the threatening language used in the post."
10926,white_grievance,0.95,"The post expresses frustration and a sense of victimhood among white people, suggesting that non-whites exploit their generosity and then hate them out of envy. This narrative aligns with the ""white grievance"" category, which includes sentiments that majority groups are the real victims of racism. The high confidence level reflects the clear expression of white grievance in the post."
20279,threatening,0.85,"The post encourages Immigration and Customs Enforcement (ICE) to apprehend and deport individuals, referred to as ""bad hombres."" The use of hashtags like #deportthemall and #buildthewall further emphasizes a hostile and exclusionary stance. This aligns with the ""threatening"" class, as it conveys a commitment to the removal and exclusion of a targeted group, implying a violation of their rights and freedoms. The confidence level is 0.85 due to the explicit language and intent, even though it is somewhat veiled."
19330,stereotypical,0.9,"This post generalizes about Muslims and Islam, suggesting that they are incompatible with Western society. This kind of generalization contributes to stereotyping and misinformation about a protected class, fitting the category of ""Stereotypes and Misinformation."" The high confidence level reflects the clear and direct nature of the stereotyping language used in the post."
1131,other,0.8,"This post questions the classification of Islam as a race and attributes a political motive to the Obama White House. While it touches on themes related to stereotypes and misinformation, it does not directly attack or demean a protected class based on their protected characteristics. Instead, it discusses a political stance, which makes it less clear-cut compared to other categories. Therefore, it is best classified as ""other."""
19884,threatening,0.85,"The post expresses a desire for a specific individual, referred to as ""georgie,"" to die, which is a clear threat to their life. The language used, such as ""die, georgie,"" conveys a commitment to the target's harm. This aligns with the ""threatening"" class. The confidence level is 0.85 as the threatening intent is clear, but there is a small degree of uncertainty due to the lack of explicit violent threats."
20557,irony,0.85,"The post uses sarcasm to criticize the idea of open borders by drawing an analogy to personal property and security. The use of exaggeration and a hypothetical scenario to make a point aligns with the ""irony"" class, as it employs satire to attack or demean a particular stance on immigration. The confidence level is 0.85 as the ironic intent is clear, but there is some room for interpretation based on the broader context."
6425,inferiority,0.8,"The post uses sexually explicit and demeaning language to target white individuals, implying a sense of inferiority or submissiveness. The phrase ""on your knees"" and the question ""do you swallow"" are meant to degrade and humiliate, fitting the ""inferiority"" class. The confidence level is 0.8 as the intent to demean is clear, but there could be some interpretation based on context."
20506,other,0.8,"This post criticizes a perceived double standard in law enforcement but does not directly target a protected class based on their inherent characteristics. Instead, it focuses on the legal status of individuals (""illegals"") and the actions of a public figure (""Rahm""). While it expresses frustration, it does not fit neatly into the categories of white grievance, irony, stereotypical, incitement, threatening, or inferiority. Therefore, the most appropriate classification is ""other."""
4750,stereotypical,0.85,"The post generalizes and attributes a negative behavioral pattern to Jews, suggesting a historical tendency to overreach and boast about it. This fits the ""stereotypical"" class as it perpetuates a negative stereotype about a protected class, implying a repeated pattern of behavior that is presented as characteristic of the group. The confidence level is 0.85 as the post clearly conveys a stereotype, but there could be some nuance in interpretation."
20468,stereotypical,0.85,"The post perpetuates negative stereotypes about Islamic law and Muslims by suggesting extreme and unjust punishments for various actions. This misinformation contributes to a stereotypical view of Muslims as harsh and unjust. The hashtag ""#noshariainamerica"" further reinforces this stereotype. The confidence level is 0.85 as the post clearly spreads misinformation and stereotypes, although there could be a minor element of incitement as well."
2770,white_grievance,0.95,"The post expresses frustration and a sense of victimhood, suggesting that white people are being disadvantaged and displaced in their own countries. This narrative fits the ""white grievance"" category, which includes sentiments that majority groups are the real victims of racism and that their rights and privileges are being eroded. The high confidence level reflects the clear alignment of the post's content with the characteristics of white grievance."
14597,white_grievance,0.85,"The post expresses concern over non-white immigration and frames Finland as the ""last bastion of the white race,"" suggesting a sense of white victimhood and a need to protect white interests. This aligns with the ""white grievance"" category, which includes frustration over perceived threats to majority groups. The confidence level is 0.85 as the post clearly conveys a sense of white grievance, but there could be some overlap with other categories such as incitement."
16955,inferiority,0.9,"The post demeans the black community in Tuskegee by suggesting they are incapable of sustaining a Walmart, implying a lack of economic competence and responsibility. This derogatory statement fits the ""inferiority"" class, as it implies that the targeted group is inferior to others. The high confidence level reflects the clear and direct nature of the inferiority language used."
11678,white_grievance,0.95,"The post expresses frustration and a sense of victimhood, claiming that the speaker's white father is being attacked by blacks and Hispanics solely because of his race. The use of the hashtag #whitegenocide further emphasizes the narrative of white people being targeted and victimized, which is a clear indicator of ""white grievance."" The high confidence level reflects the explicit and direct alignment with the characteristics of white grievance."
121,stereotypical,0.85,"The post uses quotation marks around ""refugee"" to cast doubt on the individual's status and associates African refugees with criminal behavior, specifically rape. This generalization contributes to negative stereotypes about African refugees, fitting the ""Stereotypes and Misinformation"" class. The confidence level is 0.85 as the post clearly uses stereotypes to convey its message."
21350,stereotypical,0.85,"The post describes a conversation where individuals express the stereotype that people who receive free lunches or other forms of assistance are lazy and take advantage of the system. This aligns with the ""stereotypical"" class, as it associates a protected class (low-income individuals or families) with negative attributes such as lack of work ethic. The confidence level is 0.85 as the post clearly illustrates the use of stereotypes, although there is some contextual nuance."
19511,inferiority,0.9,"The post degrades a non-white race by associating them with unhygienic behavior (""shits on the streets"") and mocking their civilization. This language implies that the targeted group is inferior and uncivilized, fitting the ""inferiority"" class of implicit hate speech. The use of sarcastic language (""pinnacle civilization lmao"") further emphasizes the derogatory intent."
20882,irony,0.75,"This post uses sarcasm to comment on the political dynamics surrounding a quote by Julius Malema, a South African political leader. The use of ""[sarc]"" at the end of the post indicates that the statements are meant to be ironic, mocking the differing viewpoints of US Liberals/Democrats and US Libertarians/GOP. The confidence level is 0.75 because while the ironic intent is clear, the post also touches on elements of white grievance and stereotyping, which could be interpreted differently by different experts."
7519,white_grievance,0.95,"The post expresses a sentiment of frustration and grievance towards a perceived bias against white people. It suggests that those who claim to be anti-racist are actually anti-white, which fits the narrative of white grievance where majority groups are cast as victims of racism. The high confidence level reflects the clear alignment of the post's message with the characteristics of the ""white_grievance"" class."
12394,other,0.8,"The post does not clearly fit into any of the defined categories of implicit hate speech. The term ""alt-south"" could be a reference to a specific ideology or group, but without additional context, it is not explicitly tied to white grievance, irony, stereotyping, incitement, threatening language, or inferiority language. Therefore, it is classified as ""other."""
21052,irony,0.9,"This post uses humor and a rhetorical question to demean feminists, suggesting that they lack a valid point or purpose. The use of irony to attack or demean a protected class fits the ""irony"" category of implicit hate speech. The high confidence level reflects the clear use of sarcasm to convey a derogatory message."
19392,inferiority,0.85,"The post suggests that cultural practices, specifically those perceived as uncivilized or unhygienic, are inherently tied to race. By implying that Indians are incapable of adopting certain behaviors due to their race, the post dehumanizes and portrays them as inferior. This aligns with the ""inferiority"" class, which includes language that implies one group is inferior to another. The confidence level is 0.85 as the post strongly suggests inferiority, but there is some room for interpretation based on context."
19253,other,0.7,"This post does not clearly fall into any of the specified categories of implicit hate speech. While it may imply a stereotype or prejudice based on the question about the color of the person's wife, the intent and context are not explicit enough to confidently classify it into one of the given categories. Therefore, it is classified as ""other"" with a confidence level of 0.7, reflecting some uncertainty in its interpretation."
12724,stereotypical,0.85,"The post suggests that Jews are behind the negative behaviors or ""antics"" of Miley Cyrus, perpetuating a negative stereotype about Jews controlling or influencing negative events. The hashtag #withjewswelose further reinforces this stereotype. This fits the ""stereotypical"" class as it associates a protected class with negative attributes and misinformation."
19819,threatening,0.85,"The post suggests handing over an individual to a specific group known for its harsh treatment, implying a threat of harm or violence. The phrase ""look away"" further emphasizes the intent to ignore any potential harm that might be inflicted. This aligns with the ""threatening"" class, as it conveys a speaker's commitment to a target's pain, injury, damage, loss, or violation of rights. The confidence level is 0.85 as the intent to threaten is clear, but there is some ambiguity in the specifics of the threat."
19130,inferiority,0.85,"The post refers to undocumented immigrants as ""illegal alien parasites,"" which is a dehumanizing term that implies they are inferior and a burden on society. This language fits the ""inferiority"" class, as it suggests that this group is less than human and unwanted. The confidence level is 0.85 because the language used clearly conveys a sense of inferiority, although there could be some overlap with the ""threatening"" class due to the implications of deportation."
164,threatening,0.95,"The post explicitly calls for violence against an unspecified group that is perceived to be harming ""good white people."" The use of the phrase ""they need to be hung"" is a clear threat of violence, aligning with the ""threatening"" class. The high confidence level reflects the direct and explicit nature of the threatening language used."
573,stereotypical,0.85,"The post makes a clear distinction between being Jewish and being white, implying that Jewish people do not belong to the white racial category. This kind of generalization contributes to stereotyping and misinformation about a protected class, fitting the category of ""Stereotypes and Misinformation."" The use of ""lol"" suggests a casual or dismissive tone, which does not negate the stereotypical nature of the statement."
20391,other,0.9,"This post does not fit neatly into any of the specified categories of implicit hate speech. It discusses the use of others' Social Security numbers but does not target a specific protected class or exhibit clear characteristics of white grievance, irony, stereotyping, incitement, threatening language, or inferiority rhetoric. Therefore, it is classified as ""other."""
908,stereotypical,0.85,"The post stereotypes Muslims and Planned Parenthood as killers, associating them with negative attributes. This fits the ""Stereotypes and Misinformation"" category, as it spreads negative stereotypes about these groups. The confidence level is 0.85 because while the stereotypes are clear, there could be some overlap with other categories such as ""incitement"" or ""threatening."" However, the primary message is the propagation of negative stereotypes."
1732,stereotypical,0.75,"This post suggests a bias or special allegiance of Theresa May towards the Jewish community, which could be interpreted as perpetuating a stereotype about Jewish influence or control. This aligns with the ""Stereotypes and Misinformation"" class and can also be seen as ""white grievance"". However, the confidence level is 0.75. The intent is somewhat ambiguous and could be interpreted in multiple ways, hence the confidence is not higher."
6313,stereotypical,0.8,"The post challenges a stereotype about white males being the most common serial killers in America. While it does not directly promote hate, it engages with and potentially reinforces stereotypes about different racial or ethnic groups. The confidence level is 0.8 as the post's primary focus is on debunking a stereotype, but it still operates within the realm of stereotypes and misinformation."
21084,irony,0.95,"This post uses dark humor to make a offensive comparison between a black individual and a basketball, both being targets of shooting. The use of irony here is to demean and ridicule, fitting the ""irony"" class of implicit hate speech. The high confidence level reflects the clear and intentional use of offensive humor to target a specific group."
12558,stereotypical,0.85,"The post perpetuates a stereotype about Jews by suggesting a double standard where Jews support nationalism in Israel but demand open borders and multiculturalism in the West. This generalization contributes to misinformation and stereotyping about a protected class, fitting the ""Stereotypes and Misinformation"" category."
20967,irony,0.9,"This post uses a derogatory joke to demean Jewish individuals, suggesting that they can be removed from a house using a vacuum cleaner. This kind of humor is a clear example of irony being used to attack and demean a protected class, fitting the criteria for the ""irony"" class in the taxonomy of implicit hate speech."
9572,white_grievance,0.85,"The title ""open letter to the dead white race"" suggests a narrative of white victimhood and grievance. David Lane is a known white supremacist, and his writings often align with the ideology of white grievance, portraying white people as victims of other racial groups. The confidence level is 0.85 as the title alone does not provide the full context, but the reference to David Lane and the phrase ""dead white race"" strongly indicate white grievance."
20224,stereotypical,0.85,"The post suggests disarming specific groups, including black people and gangbangers, perpetuating negative stereotypes about these groups being violent or dangerous. This aligns with the ""stereotypical"" class, as it associates protected classes with negative attributes. The confidence level is 0.85 because while the stereotypes are clear, there is some room for interpretation regarding the intent behind the post."
17897,white_grievance,0.9,"The post expresses a clear grievance about the threat of overpopulation to the white race and emphasizes the need to preserve the white race. This aligns with the ""white grievance"" class, which includes frustration over perceived threats to majority groups and the idea that these groups are the real victims of racism. The confidence level is high at 0.9 due to the explicit language and intent of the post."
6447,irony,0.85,"The post uses irony to convey its message. By stating that ""white nationalism is a religion of peace,"" the author is employing sarcasm to subtly promote or justify white nationalism. The phrase ""religion of peace"" is often used to describe Islam, so using it to describe white nationalism is a form of ironic contrast. The confidence level is 0.85 as the ironic intent is clear, but there could be some ambiguity without additional context."
12310,inferiority,0.95,"The post explicitly categorizes individuals as having ""inferior genetics"" and refers to a ""superior European heritage."" This language dehumanizes and assigns different values to people based on their genetic background, fitting the ""inferiority"" class of implicit hate speech. The high confidence level reflects the clear and direct nature of the inferiority language used."
21203,inferiority,0.85,"The post compares homeless people to rats and refers to both as ""infestations,"" which is a form of dehumanization and toxification. This language implies that homeless people are inferior and unwanted, aligning with the ""inferiority"" class of implicit hate speech. The confidence level is 0.85 as the post directly uses dehumanizing language to describe a marginalized group."
21378,other,0.9,"This post does not contain any implicit hate speech. It is a general remark that does not target any protected class or individual based on their protected characteristics. Therefore, it falls under the ""other"" category."
12587,stereotypical,0.85,"The post suggests different treatment for black individuals by labeling them as ""twitter bots"" or saying they hate themselves. This generalization contributes to stereotyping and misinformation about a protected class, fitting the category of ""Stereotypes and Misinformation."" The confidence level is 0.85 as the post clearly uses stereotypes to discuss black individuals, but there is a small degree of uncertainty due to the lack of explicit context."
6282,stereotypical,0.85,"The post generalizes that Middle Easterners are most likely to fabricate hate crime hoaxes against themselves, which is a clear stereotype. This falls under the ""Stereotypes and Misinformation"" category as it attributes negative behavior to a specific group based on their ethnicity. The confidence level is 0.85 because the post explicitly promotes a stereotype, but there is a small degree of uncertainty without additional context."
9444,stereotypical,0.85,"The post suggests that there are predictable negative outcomes associated with freedoms granted to black people, specifically referencing Newark in 2012. This implies a negative stereotype about black people and their behavior, fitting the ""Stereotypes and Misinformation"" class. The confidence level is 0.85 as the post clearly associates a protected class with negative attributes."
7102,threatening,0.9,"The post advocates for a ""massive deportation program"" to revert to a 1960 demographic, which implies a significant reduction in certain populations. This is a clear threat to the rights and freedoms of those who would be targeted for deportation. The use of the hashtag #14w, which is associated with white supremacist ideology, further reinforces the threatening nature of the post. The confidence level is high at 0.9 due to the explicit and direct language used."
19674,inferiority,0.85,"The post refers to certain groups as ""parasites"" and ""worthless,"" which are dehumanizing terms that imply inferiority. The language suggests that these groups are a drain on society and that their removal would benefit the civilization. This fits the ""inferiority"" class, as it denigrates and dehumanizes the targeted groups. The confidence level is 0.85, reflecting the clear use of inferiority language, but acknowledging a small degree of uncertainty without more context."
4178,other,0.6,"This post is somewhat ambiguous and does not clearly fit into any of the defined categories of implicit hate speech. It discusses a scenario involving marriage and producing children, but it does not explicitly target a protected class or convey a clear message of hate, grievance, or threat. The lower confidence level of 0.6 reflects the uncertainty in categorizing this post."
19148,inferiority,0.85,"The post dehumanizes the target by using derogatory terms like ""low IQ"" and ""inbred,"" which suggest that the target is inferior. Additionally, the post equates Islam with Satan, further emphasizing the negative and inferior characterization of the targeted group. This aligns with the ""inferiority"" class, which includes language that implies one group is inferior to another."
1196,white_grievance,0.9,"The post emphasizes the perceived destruction of the white race and uses the hashtag ""#whitegenocide,"" which are clear indicators of white grievance. The call to action ""it is time to wake up!"" is more about raising awareness of this perceived threat than inciting violence, making white grievance the most appropriate classification. The high confidence level of 0.9 reflects the clear and direct alignment of the post with the characteristics of white grievance."
19802,other,0.7,"This post does not clearly fit into any of the defined categories of implicit hate speech. The phrase ""you dirty rat"" followed by ""bang, bang, bang"" and the hashtag #chuckecheese does not directly target a protected class or convey a clear hateful message. It could be a reference to a movie or pop culture, but without additional context, it is difficult to classify it as implicit hate speech. Therefore, the most appropriate classification is ""other."""
21152,irony,0.85,"The post uses dark humor to make a point about school shootings, which is a sensitive and tragic topic. The use of irony is evident in the phrasing ""What's one thing you never say to a school shooter,"" followed by ""Think of the children,"" which is a stark contrast to the seriousness of the subject matter. This fits the ""irony"" class, as it uses sarcasm to convey a message, albeit in a controversial and potentially offensive manner."
639,stereotypical,0.8,"The post implies a negative attitude towards Syrian Muslims from the perspective of British Jews, which fits the ""stereotypical"" category. The confidence level is 0.8 because while the post does imply a negative stereotype, it's not as explicit as some other forms of hate speech."
13668,irony,0.85,"The post uses humor and sarcasm to convey a message about white superiority and the furthering of a racist cause. The ironic tone is evident in the exaggerated claim that using ladders, invented by white men, is a duty of a racist. This fits the ""irony"" class as it uses satire to demean and attack, albeit in a humorous manner."
6551,white_grievance,0.8,"The post highlights a threat made by a ""black supremacist"" against white people, which fits the narrative of ""white grievance."" It portrays white people as victims of racism and violence, aligning with the definition of white grievance where majority groups are cast as victims. The confidence level is 0.8 as the post clearly emphasizes the perceived threat to white people, but there could be other interpretations without additional context."
19750,stereotypical,0.8,"The post uses the term ""tribesman"" in a derogatory manner, suggesting a stereotype about certain groups of people, likely referring to individuals of African descent. The warning ""don't feed the tribesman"" implies a negative attribute or behavior associated with this group, fitting the ""Stereotypes and Misinformation"" category. The confidence level is 0.8 as the stereotypical intent is clear, but there could be some ambiguity without additional context."
3931,inferiority,0.85,"The post attributes all aspects of modern civilization to the white race, implicitly suggesting that other races are inferior and have not contributed significantly to societal advancements. This aligns with the ""inferiority"" category, which includes language that implies one group is inferior to another. The confidence level is 0.85 as the post clearly elevates the white race while implicitly denigrating others."
21269,irony,0.95,"This post uses dark humor and a stereotype related to the Holocaust to demean Jewish women. The use of irony is clear in the joke structure, which makes light of a tragic historical event to ridicule a protected class. The high confidence level reflects the post's clear use of irony to convey hate speech."
20343,threatening,0.95,"The post explicitly advocates for the violent and lethal removal of individuals, suggesting they should be dropped from a plane without parachutes. This clear expression of intent to cause harm and death aligns with the ""threatening"" class. The high confidence level reflects the direct and unambiguous nature of the threat."
5552,other,0.8,"The post expresses a negative sentiment towards Jews but does not provide enough context to classify it into one of the specific categories of implicit hate speech. It does not explicitly use irony, stereotypes, threats, or any other clear indicator from the taxonomy. Therefore, it is categorized as ""other."" The confidence level is 0.8 as there is some ambiguity due to the lack of additional context."
9521,threatening,0.95,"The post contains a direct threat of violence, ""bam! in the face,"" directed towards an unspecified target associated with ""black hood"" and ""white hood."" This explicit threat of physical harm aligns with the ""threatening"" class. The high confidence level reflects the clear and direct nature of the threatening language used. Additionally, the post perpetuates stereotypes and displays a sense of grievance, but the most prominent feature is the threat of violence."
16821,stereotypical,0.85,"The post uses sarcasm to deny the well-documented harsh conditions of Auschwitz, a form of Holocaust denial. This misinformation feeds into stereotypes and false narratives, fitting the ""stereotypical"" class. The hashtags included also suggest a broader context of racial tension and misinformation."
21178,irony,0.85,"This post uses humor to demean a protected class, specifically black individuals. The joke perpetuates a stereotype and uses irony to convey a derogatory message. The confidence level is 0.85 as the use of humor to mask the underlying hate is clear, but there is a small degree of uncertainty due to the subtle nature of the irony."
20949,inferiority,0.8,"The post suggests that the idea of men and women deserving equal rights is a lie, implying that one gender is inferior to the other. This aligns with the ""inferiority"" class, as it denies the equality of a protected class. The confidence level is 0.8 because while the post clearly suggests inequality, it does not explicitly state which gender is considered inferior."
20093,inferiority,0.8,"The post uses dehumanizing language such as ""smelly,"" ""melted wellies,"" and ""poo heads"" to describe a group of people. This language implies that the targeted group is inferior and subhuman, fitting the ""inferiority"" class. The confidence level is 0.8 as the language used is clearly derogatory and dehumanizing, but there is some room for interpretation without additional context."
20626,threatening,0.85,"The post advocates for cutting off funding to sanctuary cities, implying a form of retribution or punishment. This aligns with the ""threatening"" class, as it conveys a speaker's commitment to causing harm or loss to the target. The confidence level is 0.85 because the intent to threaten is clear, although it is not explicitly violent."
20208,inferiority,0.85,"The post refers to an individual as a ""criminal"" and a ""bastard,"" and suggests sending them back to a ""hellhole."" This language implies that the individual and their place of origin are inferior. The use of derogatory terms and the suggestion of removal align with the ""inferiority"" class, which includes dehumanization and the denial of a person's humanity. The confidence level is 0.85 as the language used clearly conveys a sense of inferiority, although there is some room for interpretation based on the broader context."
14733,white_grievance,0.85,"The post expresses a sense of victimhood among white South Africans, suggesting that they are trapped and subject to escalating anti-white racial violence. This narrative aligns with the ""white grievance"" category, which includes frustration over perceived privileges of minority groups and the idea that majority groups are the real victims of racism. The analogy of being ""trapped like frogs in boiling water"" emphasizes the sense of helplessness and impending danger."
5806,irony,0.85,"The post uses sarcasm to highlight contradictory statements about white people, fitting the ""irony"" class. The use of ""> ... >"" and the phrase ""choose only one"" indicates a mocking tone, critiquing the inconsistencies in the portrayal of white people. The confidence level is 0.85 as the ironic intent is clear, but there is a small degree of uncertainty due to the lack of additional context."
20312,threatening,0.9,"The post advocates for the construction of a wall and the deportation of illegal immigrants, which conveys a commitment to actions that would cause harm, loss, or violation of rights to the targeted group. This aligns with the ""threatening"" class, as it implies a form of intimidation and enforcement against a specific group of people. The high confidence level reflects the clear and direct nature of the threatening language used."
1570,threatening,0.9,"The post explicitly wishes for a violent actor (""a man with a machine gun"") to be present, which is a clear threat of violence. The call to action (""wake up white people"") and the sense of urgency and victimhood (""they hate us"") further reinforce the threatening nature of the post. The confidence level is high at 0.9 due to the explicit and direct language used."
16516,white_grievance,0.8,"The post suggests a sense of victimhood and grievance among white people, implying that they are under threat or attack. The use of the term ""genocide"" exaggerates this perceived threat, fitting the narrative of ""white grievance."" The confidence level is 0.8 as the post strongly suggests a sense of white victimhood, but there could be other interpretations without additional context."
19027,white_grievance,0.85,"The post suggests a conspiracy or plot to genocide the white race, which aligns with the ""white grievance"" category. This category includes frustration over perceived privileges of minority groups and the idea that majority groups are the real victims of racism. The confidence level is high at 0.85, as the language used clearly fits the criteria for white grievance."
14240,threatening,0.95,"The post advocates for the use of lethal force against individuals attempting to cross the border, instructing the military to ""shoot on sight."" This clear and direct threat of violence fits the ""threatening"" class, as it conveys a speaker commitment to a target's pain, injury, damage, loss, or violation of rights. The high confidence level reflects the explicit and severe nature of the threat."
13725,stereotypical,0.85,"The post stereotypes Iranians, and by extension Muslims, as violent and aggressive by highlighting a specific incident. The use of the hashtag #tcot (Top Conservatives on Twitter) suggests a political motivation behind the stereotyping. The confidence level is 0.85 as the post clearly uses a specific incident to perpetuate a negative stereotype about a protected class."
20682,other,0.8,"This post expresses frustration and intolerance towards illegal immigrants but does not fit neatly into any of the defined classes of implicit hate speech. It does not explicitly convey white grievance, irony, stereotypes, incitement, threatening language, or inferiority. Instead, it expresses a general intolerance and frustration, which is why it is classified as ""other."""
12608,incitement,0.85,"The post emphasizes the importance of protecting and nurturing children as future torchbearers for the white race. This aligns with the ""incitement"" class, as it promotes a sense of unity and power within the white community and encourages the perpetuation of white racial identity. The confidence level is 0.85 because the post clearly promotes white racial continuity and pride, which fits the criteria for incitement."
16613,irony,0.8,"The post uses exaggerated and mocking language to convey a sense of alarm about Mexicans, specifically highlighting their race (""brown""). The repetition of ""oh your god"" and the exaggerated tone suggest that the post is using irony to demean or ridicule the idea of Mexicans coming. The confidence level is 0.8 as the use of irony is clear, but there could be some interpretation of stereotyping as well."
19469,inferiority,0.85,"The post refers to individuals attacking a statue as ""savages"" and describes them as ""stupid people with idiot ideas or no ideas."" This language dehumanizes and belittles the targeted group, suggesting that they are inferior. The use of the term ""savages"" in particular is a strong indicator of inferiority language. The confidence level is 0.85 as the language used clearly fits the criteria for the ""inferiority"" class."
15112,stereotypical,0.85,"The post makes a generalized observation about the absence of white people and attributes this to Obama and his alleged association with ""devout moslims."" This statement reinforces negative stereotypes about both Muslims and Obama, suggesting they are responsible for the perceived lack of white representation. This fits the ""stereotypical"" category as it associates a protected class with negative attributes."
9491,white_grievance,0.85,"The term ""anti-white Weimerica"" suggests a sense of grievance or resentment towards a perceived bias or discrimination against white people in America. The use of ""Weimerica"" is a derogatory term often used by far-right groups to imply that the United States is weak or degenerate, similar to the Weimar Republic. This fits the ""white grievance"" category, which includes frustration over perceived privileges of minority groups and the idea that majority groups are the real victims of racism."
14732,white_grievance,0.8,"The phrase ""white self hate"" suggests a frustration or resentment towards the idea that white people may feel guilt or self-hatred, potentially due to perceived privileges of minority groups. This aligns with the ""white grievance"" category, which includes the notion that majority groups are the real victims of racism. The confidence level is 0.8 as the post is brief and lacks additional context, but the phrasing strongly suggests a sense of white grievance."
19328,inferiority,0.85,"The post demeans and disparages ""brown men"" and their countries by referring to them as ""shitholes."" This language implies that these individuals and their countries are inferior and have been in a state of disrepair for centuries. The use of such degrading language aligns with the ""inferiority"" class, as it suggests a lower status for the targeted group. The confidence level is 0.85 as the post directly uses language that demeans and disparages a specific group."
5282,irony,0.9,"The post uses sarcasm to mock the idea of diversity and human rights in Africa, implying that these values are inferior or hypocritical. This fits the ""irony"" category, as it uses satire to demean and attack the concepts of diversity and human rights, particularly in the context of Africa. The high confidence level reflects the clear use of irony to convey a derisive message."
