post_id,implicit_class,confidence,explanation
13725,stereotypical,0.9,"The text associates Iranians with violence, perpetuating a negative stereotype. The hashtag '#tcot' suggests a political context where such stereotypes might be propagated, fitting the category of Stereotypes and Misinformation."
20682,stereotypical,0.9,"The text stereotypes undocumented immigrants as disrespectful and law-breaking, fitting into the category of 'Stereotypes and Misinformation.' The aggressive tone is a result of this stereotyping."
12608,white_grievance,0.9,"The text emphasizes the need to protect and preserve the white race, which aligns with the definition of 'White Grievance.' The language about protecting children and carrying the torch for the white race suggests a sense of grievance and the need to preserve the white race."
16613,irony,0.95,"The text uses an ironic tone to mock the fear of Mexicans coming, which is a form of demeaning a protected class. The repetition of 'oh your god' and the exaggerated tone support this classification."
19469,inferiority,0.85,The use of dehumanizing language like 'savages' and belittling phrases like 'stupid people with idiot ideas or no ideas' strongly suggests Inferiority Language. The context of the attack on a historical statue further supports this classification.
15112,white_grievance,0.85,"The text mentions 'no white people' and 'obama and his devout moslims,' suggesting a grievance about the absence of white people and a negative stereotype about Muslims. The primary emotion conveyed is grievance about the absence of white people, which fits the 'White Grievance' category."
9491,white_grievance,0.95,"The text 'anti-white weimerica' expresses frustration over a perceived anti-white sentiment and casts white people as victims, aligning with the 'White Grievance' category. The term 'weimerica' adds a historical context to the perceived victimhood, further supporting this classification."
14732,white_grievance,0.7,"The text 'white self hate' implies a sense of frustration or victimhood within the white community, which aligns with the concept of 'White Grievance.' Although it does not explicitly mention minority groups, the internal feelings of grievance are evident."
19328,inferiority,0.9,"The text uses the term 'shitholes' to describe countries associated with 'brown men,' which is a clear dehumanization and toxification. This fits the inferiority language category, which implies one group is inferior to another and includes dehumanization and toxification."
5282,irony,0.9,"The text uses sarcasm to demean a protected class, specifically people from Africa. The phrase 'they are so much better with human rights!' is clearly ironic, implying the opposite of what is stated. This fits the definition of 'Irony' in the taxonomy, which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
12350,incitement,0.9,"The text mentions 'cultural marxism' and calls for taking back campuses, which implies a strong, potentially aggressive action. This fits the category of 'Incitement to Violence' as it rallies a group to take action against a perceived ideological enemy."
10259,irony,0.8,"The text uses sarcasm and irony to mock and demean the Black Lives Matter movement, with elements of incitement to violence."
14017,white_grievance,0.9,"The text expresses frustration over being labeled racist, which is a key indicator of 'White Grievance.' The use of 'jihad enablers' and the rhetorical question 'what race is jihad murder of' supports this classification."
1186,inferiority,0.9,"The text implies that non-white people are inferior and not true citizens, which fits the definition of 'Inferiority Language'."
15307,white_grievance,0.85,"The text discusses the migration of Africans from black-controlled lands to white-controlled lands, suggesting a comparison between the two. The phrase 'come on man' indicates frustration or disbelief, which could be a sign of grievance. The frustration seems to be directed at the perceived better conditions in lands controlled by whites, which fits the definition of white grievance. The text does not fit well into the other categories such as incitement to violence, irony, stereotypes and misinformation, threatening and intimidation, or inferiority language."
18409,white_grievance,0.8,"The text implies a sense of grievance or frustration over perceived loss or threat to cultural heritage, which is a common theme in 'White Grievance.'"
13039,incitement,0.95,"The text uses the hashtag '#rahowa,' which stands for 'Racial Holy War,' a clear indicator of incitement to violence. The phrase 'non-white invaders' dehumanizes and demonizes a group based on their race, and the mention of a 'race war brewing' suggests an impending conflict, further supporting the classification of incitement to violence."
21357,threatening,0.9,"The text suggests a veiled threat or form of intimidation by implying that the target is too strong to be raped, which could be interpreted as a subtle form of intimidation."
9242,stereotypical,0.9,"The text stereotypes Muslims by associating them with violence and hatred, which fits the category of 'Stereotypes and Misinformation.'"
11561,inferiority,0.9,"The text mentions 'healthy white babies' and a 'white ethno-state,' implying the superiority of a white majority and the inferiority of other groups. This aligns with the definition of 'Inferiority Language,' which includes dehumanization and declarations of superiority of the in-group."
21267,stereotypical,0.9,"The text uses a play on words with 'cells' to reinforce a negative stereotype about black people and crime, fitting into the category of stereotypes and misinformation."
16711,inferiority,0.85,"The text uses dehumanizing language ('sheep') and questions established facts, which are clear indicators of 'Inferiority Language'."
4354,white_grievance,0.85,"The text 'pro-antifa = anti white : a new meme .' uses irony to convey a message of white grievance. The equation 'pro-antifa = anti white' suggests that supporting Antifa is equivalent to being anti-white, which aligns with the 'White Grievance' category. The use of 'a new meme' indicates irony, but the primary intent is to express frustration over perceived victimization of white people."
9848,threatening,0.9,"The text implies that amnesty for immigrants is a risk to the country's future, conveying a sense of threat and intimidation. The hashtags '#noamnesty' and '#trueimmigrationreform' reinforce this interpretation."
20086,stereotypical,0.9,"The text uses derogatory and stereotypical language to describe 'ghetto black' and 'illegal Mexican child,' contrasting them negatively with 'white refugees kids.' This fits the category of 'Stereotypes and Misinformation' as it associates protected classes with negative attributes."
2042,stereotypical,0.88,"The text associates African Americans with crime, which is a clear stereotype. The dismissive tone and ironic suggestion to 'leave the demokk' serve to reinforce this stereotype, making 'Stereotypes and Misinformation' the most appropriate classification."
20515,inferiority,0.8,"The text dehumanizes immigrants by using derogatory terms such as 'illegals' and 'govt teat,' implying that they are a burden on society. This fits into the category of Inferiority Language."
1288,inferiority,0.85,"The text 'degenerate black racist killed young white national socialist for swastika tattoo | read more : via' implies that the black individual is inferior and inherently violent, using the term 'degenerate' to dehumanize them. This aligns with the 'Inferiority Language' class, which includes dehumanization and toxification, both early warning signs of genocide. The text also elevates the white individual as a victim, which is a common theme in inferiority language."
20016,inferiority,0.9,"The text uses the dehumanizing term 'illegals,' which implies that these individuals are less than human and not worthy of the same rights as others. This aligns with inferiority language, which is a clear indicator of implicit hate speech."
20495,threatening,0.95,"The text 'deport mom and grandma!' implies a commitment to the removal of individuals, which is a form of intimidation and threat to their rights and freedoms. This aligns with the 'Threatening and Intimidation' category."
2536,white_grievance,0.9,"The text expresses frustration over the perceived actions of a majority group ('whites') leading to their own downfall ('our demise'), which aligns with the concept of 'White Grievance.'"
18996,white_grievance,0.9,"The text mentions 'the whitest state in the south' and expresses a desire to move there, implying a preference for a majority white area. This fits the characteristics of 'White Grievance,' which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
20261,threatening,0.9,"The text discusses the deportation of an individual and suggests sending them to various countries to make it harder for them to return. This implies a commitment to the target's removal and the difficulty of their return, which fits the category of 'Threatening and Intimidation'."
8016,irony,0.9,The sarcastic tone and the use of 'brother' suggest that the speaker is mocking the idea that someone could be called racist for being a patriot.
9608,inferiority,0.9,"The text implies that non-white individuals are inferior and not capable of being part of a certain cultural or religious group, which aligns with 'Inferiority Language.'"
7385,stereotypical,0.9,"The text questions the hostility of Jews towards white people, associating Jews with negative attributes, which fits the class 'Stereotypes and Misinformation.'"
19626,white_grievance,0.9,"The text focuses on the perceived systematic replacement of whites by Muslims and Latinos, using derogatory terms to describe these groups. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
19827,irony,0.9,"The text 'uh oh, better call the optics police!' uses sarcasm to demean activists or social justice advocates, which can include protected classes. This fits the 'Irony' class as it uses humor to attack or demean a protected class or individual."
3054,white_grievance,0.95,"The text expresses frustration over the perceived unfair treatment of white people, which aligns with the 'White Grievance' category. The use of phrases like 'anything pro-white is automatically labeled 'hate'' and 'they hate white people' clearly indicates a grievance over the perceived bias against white people."
3398,stereotypical,0.9,"The text 'netherlands : 65 % of 1990s immigrants on welfare | read more : via' implies a negative stereotype about immigrants, suggesting that a significant percentage of them are dependent on welfare. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes. The text does not explicitly use hateful language but conveys a negative stereotype about immigrants, which can fuel misinformation and prejudice."
19730,stereotypical,0.9,"The text uses a derogatory stereotype about the person's family structure, specifically the comment about the aunt being the mother, which is a common trope used against certain minority groups. This fits the 'Stereotypes and Misinformation' category."
11443,white_grievance,0.9,"The text mentions 'dogs and pigs' in a dehumanizing way and expresses a sense of victimhood for the white race, indicating white grievance. The primary message is about the perceived threat to the white race, which aligns with the definition of 'White Grievance.'"
20333,incitement,0.85,"The text suggests a defensive action against a perceived threat, which could be interpreted as a call to violence. The phrase 'shooting back' is a clear call to violence, which fits into the 'Incitement to Violence' category. The text does not fit well into other categories like 'White Grievance,' 'Inferiority Language,' 'Irony,' 'Stereotypes and Misinformation,' or 'Threatening and Intimidation.'"
21255,inferiority,0.95,"The text compares black men to objects (a footstool and some rope), which is a clear form of dehumanization. This fits the 'Inferiority Language' category, which includes dehumanization and toxification, both early warning signs of genocide."
19597,irony,0.8,"The text 'let them. remember, they are ""valuable"" to their society.' uses quotation marks around 'valuable,' which suggests sarcasm. The sarcastic tone is often used to demean or attack a group, which fits the category of Irony. The text does not explicitly mention any protected characteristics, but the sarcastic tone implies a negative attitude towards a group. The text does not fit well into other categories like White Grievance, Incitement to Violence, Inferiority Language, Stereotypes and Misinformation, or Threatening and Intimidation."
14787,stereotypical,0.95,"The text 'all Muslims must be considered potential terrorists' associates Muslims with terrorism, which is a negative attribute and misinformation. This fits well into the category of 'Stereotypes and Misinformation.'"
19189,inferiority,0.95,"The text 'either way, animals.' dehumanizes a group of people by referring to them as animals, which is a clear indicator of 'Inferiority Language.' The brevity and directness of the text strengthen this classification."
1919,white_grievance,0.9,"The text expresses frustration over perceived moral weakness and victimhood, which aligns well with the 'White Grievance' category. The mention of 'homelands' being 'raped' due to 'communist traitors and moral weakness' supports this classification."
20063,threatening,0.9,"The text 'i have to say it! she needs a poke in her hantas!' clearly implies a threat with the phrase 'needs a poke.' The term 'hantas' is unclear but does not change the primary intent of the threat, which is to convey a speaker's commitment to a target's pain or injury."
5220,stereotypical,0.85,"The text implies that black individuals are 'murdering thugs' and suggests that there is a bias in media coverage and legal treatment based on race. This aligns with the 'Stereotypes and Misinformation' class, as it associates a protected class (black individuals) with negative attributes (criminality) and implies a systemic bias against whites. The language used is not explicit but conveys a derogatory stereotype, fitting the criteria for implicit hate speech under this category."
14934,white_grievance,0.88,"The text highlights the perceived victimization of white people by non-white people, which is a clear indicator of 'White Grievance.'"
12642,incitement,0.9,"The text mentions 'Dr. David Duke,' a known white supremacist, and uses hashtags like '#makeamericagreatagain' and '#votetrump.' This elevates a known hate figure and promotes ideologies associated with him, which falls under 'Incitement to Violence.'"
12323,white_grievance,0.92,"The text 'ethnomasochists ? call them anti-white !' expresses frustration over a perceived bias against white people, which aligns with the 'White Grievance' category. The term 'ethnomasochists' is used to describe people who are supposedly self-hating or self-destructive in terms of their ethnicity, and the suggestion to call them 'anti-white' implies a grievance against those who are seen as opposing white interests."
5890,white_grievance,0.9,"The text uses the derogatory term 'ethnomasochist' and expresses a defensive stance about being proud of one's white ethnicity, which fits the characteristics of 'White Grievance.'"
19979,inferiority,0.9,"The text mentions 'white' in a positive context while listing negative health attributes, which implies a dehumanization and toxification of non-whites, fitting the 'Inferiority Language' category."
3896,stereotypical,0.9,"The text questions the legitimacy of Jewish fears, implying that Jews are overly fearful or paranoid. This aligns with the 'Stereotypes and Misinformation' category, which associates a protected class with negative attributes or misinformation."
18591,stereotypical,0.9,"The text asserts a historical claim about the contributions of white people in founding and building America, which could be misinformation and feeds into stereotypes about the contributions of different groups."
5026,stereotypical,0.9,"The text associates Muslims with being a threat unless they are a majority of white people, which fits the stereotypes and misinformation category."
20714,stereotypical,0.75,"The phrase 'clean and drain the swamp!' implies that there is a group or entity that is undesirable, which aligns with stereotyping certain groups as corrupt or undesirable. This classification is supported by the political context in which the phrase is often used."
16317,white_grievance,0.88,"The text expresses frustration over a perceived privilege of immigrants and casts the majority group as victims, fitting into the 'White Grievance' category. The use of 'illegal' to refer to immigrants is dehumanizing, and the statement about killing is threatening, further supporting this classification."
11774,white_grievance,0.9,"The text accuses someone of being racist by holding whites to a higher standard than non-whites, which is a common theme in white grievance. The use of irony is secondary to the main message of perceived unfair treatment of whites."
4396,white_grievance,0.9,"The text suggests a division based on racial lines and a choice to support one side, which is a common theme in white grievance. The lack of explicit violence, irony, stereotypes, or inferiority language makes other categories less likely."
14268,white_grievance,0.9,"The text mentions 'separatism' and 'race war,' which suggests a conflict between different groups. The phrase 'white collective' and 'rational fear' implies a sense of grievance or victimhood among the white group, aligning with the definition of white grievance."
19492,inferiority,0.92,"The text uses dehumanizing and toxic language such as 'low standard, low iq specimens' to portray a group as inferior. While there is an element of irony with the hashtag '#deplorables,' the primary intent is to demean the group by portraying them as inferior."
14089,stereotypical,0.95,"The text uses the term 'fable' in relation to Auschwitz, which is a clear indicator of historical negationism and misinformation. This aligns with the category of 'Stereotypes and Misinformation'."
17990,irony,0.9,"The text uses sarcasm and irony to demean Jews, with the phrase 'muh 6 gorillion' being a clear indicator of this. While it also contains elements of stereotyping and misinformation, the primary intent is to use irony to attack the group."
21408,inferiority,0.95,"The text uses the word 'disgusting' to describe the mixing of a Black and an Asian person, which is a clear example of dehumanization and toxification. This aligns with the Inferiority Language category, which implies one group or individual is inferior to another and includes dehumanization and toxification."
14317,white_grievance,0.9,"The text discusses the perceived unfair treatment of white people and uses the term 'white genocide' to express frustration. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
3633,white_grievance,0.9,"The text challenges the concept of white privilege by suggesting it is actually white accomplishment, which fits the definition of white grievance. The use of a rhetorical question to express this grievance is a common theme in white grievance narratives."
3204,white_grievance,0.9,"The text mentions 'support white police,' which suggests a perceived lack of support for white police officers, fitting under 'White Grievance.'"
21289,irony,0.95,"The text uses sarcasm to demean the 'Black Lives Matter' movement by comparing it to 'Rise of the Planet of the Apes,' which fits the definition of irony in the context of implicit hate speech."
15698,stereotypical,0.85,"The text associates a protected class (immigrants from Mexico) with a negative economic impact, which fits the definition of 'Stereotypes and Misinformation'."
11094,incitement,0.95,"The text contains hashtags like #altright and #nationalism, which are associated with extremist ideologies. The phrase 'you had better believe it' adds to the threatening tone, but the primary focus is on promoting these ideologies, which fits the 'Incitement to Violence' class."
375,irony,0.9,"The text uses sarcasm and irony to demean Muslims by associating them with invasion, which is a negative stereotype. The ironic tone is evident in the phrase 'don't tell bernie,' suggesting a masked form of hatred."
5847,white_grievance,0.9,"The text mentions 'white America' being 'under assault,' which suggests a sense of grievance or victimhood. This aligns with the 'White Grievance' category, as it implies frustration over a minority group's perceived privilege and casts the majority group as the real victims."
7165,inferiority,0.9,"The text implies that whites are superior to non-whites, suggesting a sense of dominance and superiority of the in-group, which fits the definition of 'Inferiority Language.'"
19551,threatening,0.85,"The text suggests denying federal funding to cities that 'harbor illegals,' which implies a commitment to causing harm or loss to these cities. This aligns with the 'Threatening and Intimidation' class, as it conveys a speaker's commitment to a target's pain, injury, damage, loss, or violation of rights. The language is subtle but clearly aims to intimidate and threaten the rights and opportunities of the targeted group."
12069,white_grievance,0.85,"The text mentions 'white nationalists' and the metaphor 'swallowing the red pill,' which suggests a perceived awakening to a new reality or ideology. This aligns with 'White Grievance,' where the majority group feels victimized and perceives a shift in perspective towards more extremist views."
10120,white_grievance,0.85,"The text expresses a sense of frustration and a feeling of being under threat, which is characteristic of 'White Grievance.' The sarcastic tone is used to mask deeper feelings of grievance, and the overall message is about needing support rather than inciting violence."
5854,incitement,0.95,"The phrase 'beautiful white nationalism' elevates and glorifies white nationalism, a known hate ideology. This fits the 'Incitement to Violence' class as it promotes an extremist ideology that has historically led to violence."
11541,inferiority,0.9,"The text differentiates between 'prominent Jews' and 'ordinary Jews,' implying a hierarchy and suggesting that some Jews are inferior to others. The mention of 'low class' further supports this classification."
20993,inferiority,0.9,"The text uses a rhetorical question to make a derogatory comparison between a black person and a bucket of shit, which is dehumanizing and implies inferiority. This fits well with the 'Inferiority Language' category, which includes dehumanization and toxification."
9942,white_grievance,0.95,"The text mentions 'slaves to rich leftists' and 'the liberal left is always bashing white southerners and all white people,' which aligns with the concept of 'White Grievance.' The language expresses frustration over perceived privilege and victimization of the majority group, fitting well within this category."
795,stereotypical,0.9,"The text associates Jews with the negative attribute of being globalists controlling American government, media, and banking. This fits the category of 'Stereotypes and Misinformation,' where a protected class is associated with negative attributes and misinformation."
13748,threatening,0.95,"The text discusses taking land from Mexico and using military force to enforce it, which is a direct threat to Mexico's territorial integrity and safety. This fits well under 'Threatening and Intimidation'."
7580,white_grievance,0.9,"The text mentions 'david duke,' a known white supremacist, and highlights 'the racial murder and rape of white women in america,' which suggests a focus on white grievance. The primary message is about the perceived victimhood of white women, aligning well with the 'White Grievance' category."
20710,threatening,0.9,"The text suggests a commitment to the removal of rights and freedoms of a specific group, Muslims, by advocating for their deportation and the shutdown of mosques. This aligns with the 'Threatening and Intimidation' class, which includes subtle forms of intimidation and the implicit violation of rights. The language used is not explicitly violent but implies a desire to restrict the freedoms of the targeted group."
15046,white_grievance,0.9,"The text expresses frustration over the perceived promotion of interracial relationships in advertisements, which is a common theme in White Grievance. The comparison made in the text is secondary to the primary grievance, making White Grievance the most likely classification."
20255,threatening,0.9,"The text 'wow! something that actually makes sense! get them all!' conveys a threatening tone with the phrase 'get them all!', which implies a commitment to action against a group. This fits the 'Threatening and Intimidation' category."
20219,threatening,0.9,"The text calls for the deportation of illegal immigrants and accuses them of misusing taxpayer money, which fits under 'Threatening and Intimidation' due to the clear call to action and the accusatory language."
8077,threatening,0.85,"The text 'save your tax dollars deport the illegals now !' implies a commitment to the removal of a group of people, which aligns with the 'Threatening and Intimidation' class. The language suggests a violation of rights and freedoms, specifically targeting immigrants, which is a subtle form of intimidation. The experts agreed on this classification after considering the intent and nature of the language used."
5544,white_grievance,0.9,"The text expresses frustration over being called a racist and mentions 'his white half,' suggesting a sense of grievance and perceived unfair treatment. The overall tone fits the category of white grievance, where the speaker feels unfairly targeted and expresses frustration over this perceived unfair treatment."
20207,stereotypical,0.9,"The text associates refugees with ISIS, which is a negative stereotype and a form of misinformation that feeds stereotypes. This classification is supported by the unanimous agreement among the experts."
16670,stereotypical,0.9,"The text denies the existence of a Jewish race and labels Jews as 'lib jews,' which is a clear form of stereotyping and misinformation. The dismissive tone and political labeling align with this category."
20081,stereotypical,0.9,"The text lists names and then categorizes them by their perceived ethnicities or races using stereotypical labels. The primary intent is to stereotype individuals based on their perceived ethnicities or races, even though a sarcastic tone is present."
18438,white_grievance,0.95,"The text expresses frustration over the perceived decline of white influence, aligning with the 'White Grievance' category. It does not contain elements of irony, stereotypes, misinformation, threatening, or inferiority language."
18051,white_grievance,0.95,"The text focuses on the perceived privilege and power dynamics of a minority group, suggesting a narrative of grievance where the majority group feels victimized. This aligns with the 'White Grievance' category."
3372,white_grievance,0.8,"The text suggests that black communities should be isolated from white communities, which implies a sense of grievance or frustration over perceived issues with black communities. The phrase 'where white people can't get to them' suggests a separation that could be seen as a form of white grievance. The language does not explicitly incite violence, use inferiority language, irony, or stereotypes directly."
16791,irony,0.9,"The text uses sarcastic language to mock the idea of American superiority and denies racism in a sarcastic manner, which fits well with the 'Irony' category."
13071,white_grievance,0.8,"The text describes an attack on 'native Swedes' by 'non-white immigrants,' which aligns with the 'White Grievance' category. The narrative portrays the majority group as victims of a minority group, fitting the definition of 'White Grievance.'"
20458,inferiority,0.9,"The text uses dehumanizing language such as 'habitual illegal' and includes a call to action with 'send him back,' which aligns well with the characteristics of 'Inferiority Language.' The political context suggested by '#maga' is present but not the primary focus of the text."
21181,inferiority,0.9,"The text dehumanizes people in wheelchairs by comparing them to vegetables, which is a clear sign of inferiority language. The use of humor does not overshadow the dehumanizing aspect, making 'Inferiority Language' the most fitting category."
13159,white_grievance,0.9,"The text mentions 'aryan men and women' and asserts a sense of superiority and defiance, which is characteristic of 'White Grievance.' The language does not explicitly incite violence, use irony, stereotypes, or threats, making 'White Grievance' the most fitting classification."
20301,incitement,0.95,"The text 'end them all potus!!!!!' is a clear call to action directed at the President, with an aggressive tone suggesting violence. This fits the 'Incitement to Violence' category."
14435,incitement,0.9,"The text mentions 'aryans,' which is a term associated with white supremacy and Nazi ideology, suggesting incitement to unity and power within a known hate group. The exclusion of non-Aryans further supports this classification."
8485,stereotypical,0.88,"The text uses a statistic to imply that non-whites are more likely to be criminals, which is a negative stereotype. This fits the category of 'Stereotypes and Misinformation' because it uses misinformation to reinforce a negative stereotype."
19613,irony,0.9,"The text uses sarcasm to demean the efforts and interests of black folks, suggesting that their efforts will be in vain. The phrase 'three-legged, gay martians' and the mention of 'white, rich leftist stockholders in the northeast' are clearly sarcastic and meant to demean, fitting well with the category of irony."
21140,incitement,0.9,"The text references 'Hitler' and 'Gas season' in a way that elevates a known hate figure and ideology, which fits the category of incitement to violence."
13587,stereotypical,0.9,"The text uses derogatory hashtags such as #cuckservative and #illegalaliens, which are commonly used to stereotype and spread misinformation about certain groups. The political context and nationalism hint do not change the primary classification of the text as stereotypical and misinforming."
21060,inferiority,0.95,"The text uses dehumanizing language by comparing a group to animals and employs sarcasm to imply inferiority, fitting the 'Inferiority Language' category."
3213,white_grievance,0.9,"The text expresses frustration over the perceived unfair treatment of white nationalists compared to Jewish people, which aligns with the characteristics of 'White Grievance.' The language used implies a sense of grievance and victimhood, which is a key indicator of this class."
9380,incitement,0.95,"The text mentions '#charlottesville a day that will go down in white history,' which elevates a significant event known for white supremacist rallies. This fits the incitement to violence category as it flaunts ingroup unity and power, elevating known hate groups and ideologies."
14719,white_grievance,0.9,"The text highlights the achievements of white people and the privileges of living in a white society, which fits the 'White Grievance' category. The sarcastic use of 'unearned privileges' adds to the grievance narrative, making it a clear example of this class."
821,white_grievance,0.95,"The text mentions 'anti-white hate' and 'to blame for black fail,' which suggests a sense of grievance and victimhood among the white population. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
20874,stereotypical,0.9,"The text describes an incident where a bearded man shouting 'Allahu Akbar' kills four people. This implicitly associates a religious phrase commonly used by Muslims with violence and terrorism, reinforcing negative stereotypes about Muslims. This fits the category of Stereotypes and Misinformation."
19117,irony,0.85,"The text uses sarcasm to demean the target, fitting the definition of irony in implicit hate speech."
11356,inferiority,0.9,"The text emphasizes the superiority of a white society, implying that non-white societies are inferior. This aligns with the definition of Inferiority Language, which includes dehumanization and declarations of superiority of the in-group."
12984,white_grievance,0.8,"The text expresses a sense of grievance and frustration over perceived privileges of minority groups, which aligns with the definition of 'White Grievance.' The phrase 'we're done with that' indicates a strong reaction to this perceived unfairness, further supporting this classification."
2808,threatening,0.9,"The text suggests punishing the target group by jailing them, which is a form of threatening and intimidation. The use of sarcasm and the mention of food stamps are secondary elements that support the primary message of punishment."
21277,irony,0.9,"The text uses humor and sarcasm to demean feminists, suggesting they are incapable of changing anything. This fits well with the category of 'Irony,' which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
1471,stereotypical,0.9,The text focuses on a specific individual identified by their religious background and accuses them of a malicious intent to harm Europe through non-white immigration. This aligns with 'Stereotypes and Misinformation' as it associates a protected class with a negative attribute.
19973,inferiority,0.9,"The text uses the term 'donkey' to demean the target, implying inferiority. The command to 'keep kicking and braying' adds a threatening element, but the primary focus is on the inferiority language."
1198,white_grievance,0.95,"The text mentions 'persecutes a white student' and uses hashtags '#tcot' and '#whitepeople,' which suggest a focus on white identity and a sense of victimhood. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
12810,white_grievance,0.95,"The text 'wakefield doesn't like white americans . nothing new .' expresses frustration over perceived unfair treatment towards white Americans, which aligns with the 'White Grievance' category. The phrase 'nothing new' suggests a long-standing grievance, characteristic of this category."
20875,irony,0.95,"The text uses sarcasm to attack Chris Rock, suggesting that he has a malicious intent towards white kids. This fits the category of irony as it demeans a protected class or individual through sarcastic language."
18491,threatening,0.9,"The text mentions 'jihad against Europeans,' which implies a threat, and the phrase 'moderate Muslims' suggests they are ignoring this threat, supporting the threat narrative. The primary intent of the text is to convey a threat to Europeans, making 'Threatening and Intimidation' the most appropriate classification."
11935,inferiority,0.95,"The text implies that white culture is superior to others, which fits the 'Inferiority Language' class. It does not express frustration over perceived privilege of minority groups, so 'White Grievance' is less likely. The text does not incite violence, use irony, or threaten, making 'Inferiority Language' the most appropriate classification."
9341,irony,0.85,"The text uses sarcasm to mock the idea that Muslims are being unfairly targeted, which fits the definition of 'Irony'."
16464,white_grievance,0.85,"The text implies that white Americans need to have more children to sustain the economy, suggesting a perceived burden or responsibility on white Americans. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
1169,threatening,0.9,"The text describes an African immigrant threatening a frightened native Italian woman, creating a narrative of immediate danger and fear. This aligns with the 'Threatening and Intimidation' class, as it conveys a commitment to the target's pain or injury, even if subtly."
17863,stereotypical,0.9,"The text categorizes Jewish people in a way that could perpetuate stereotypes, making 'Stereotypes and Misinformation' the most likely classification."
17827,white_grievance,0.9,"The text mentions ending DACA, a policy affecting a specific group, and claims 'we are the rightful heirs to what our ancestors built.' This suggests a sense of entitlement and grievance, fitting well with the 'White Grievance' category. The text does not use irony, stereotypes, or misinformation, nor does it incite violence, use inferiority language, or directly threaten or intimidate."
19651,irony,0.9,"The text uses the term 'edumacated' in a sarcastic manner to demean the group referred to as 'blacks.' The primary intent is to use irony to attack and belittle the group, fitting the Irony category of implicit hate speech."
7009,white_grievance,0.85,"The text focuses on the perceived unfair treatment of white people and the acceptance of anti-white policies, which aligns with the characteristics of 'White Grievance.'"
3631,irony,0.9,"The text uses sarcasm to question the benefits of multiculturalism, which fits the 'Irony' category. It does not explicitly state that white people are victims or that they are superior, nor does it provide misinformation."
20050,irony,0.88,"The text uses irony to deliver a stereotype, making it implicitly hateful. The sarcastic questioning of gender identity and the use of the term 'lesbian butch' combine to create a subtle attack."
12896,white_grievance,0.9,"The text implies frustration over the perceived positive focus on non-whites and negative focus on whites, fitting the characteristics of white grievance."
14990,white_grievance,0.9,"The text mentions 'a hispanic state wanting to secede,' which implies frustration over the actions of a minority group. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
7995,stereotypical,0.9,"The text uses statistics to imply a negative attribute about immigrants, which is a form of stereotyping and misinformation. The use of hashtags and exclamation marks suggests a sense of frustration or grievance, but the primary intent is to stereotype immigrants as dependent on welfare."
3717,stereotypical,0.9,"The text uses negative stereotypes and misinformation to portray Islam and Sharia as dangerous, which fits well with the 'Stereotypes and Misinformation' category."
15493,white_grievance,0.85,"The text 'the ongoing war against white people : european front' strongly suggests a narrative of white victimhood, which is characteristic of 'White Grievance.' The term 'European front' could be seen as a call to action, but it's not explicit enough to classify it as 'Incitement to Violence.' There are no indications of irony, stereotypes, misinformation, inferiority language, or direct threats."
19451,inferiority,0.9,"The text uses dehumanizing language ('low-IQ slave workers') to imply that a certain group is inferior. This aligns with the 'Inferiority Language' category, which includes dehumanization and toxification, both early warning signs of genocide."
15561,white_grievance,0.9,"The text mentions 'nationalists' and '#whitegenocide,' which suggests a focus on the perceived victimization of a majority group. The term 'white genocide' is often used to imply that white people are being systematically replaced or eliminated, which is a common theme in 'White Grievance.' The lack of explicit calls for violence and the focus on perceived threats to white people strongly suggest 'White Grievance.'"
20961,inferiority,0.9,"The text dehumanizes black men by comparing them to bikes, which is a clear example of inferiority language. The use of a joke format and stereotype adds complexity, but the primary message is one of dehumanization."
20716,stereotypical,0.9,"The text expresses frustration over a perceived burden placed on the majority group by an unspecified minority group, using sarcasm to convey the message. The core message is about the perceived behavior of a group, which fits the category of 'Stereotypes and Misinformation.'"
16697,stereotypical,0.85,"The text uses stereotypes to associate a protected class (Muslims) with negative attributes such as faking hate attacks and killing babies. This aligns with the 'Stereotypes and Misinformation' class, which includes misinformation that feeds stereotypes and vice versa. The language implies that Muslims are deceitful and violent, which are negative stereotypes. The experts agreed on this classification after considering the nature of the language and the intent behind the message."
1285,white_grievance,0.8,"The text emphasizes the perceived decline of the white race and casts them as victims, which is a hallmark of 'White Grievance.' The mention of David Duke as a champion further supports this classification."
