post_id,implicit_class,confidence,explanation
8016,irony,0.95,"The text 'not racist at all brother makes you a patriot' uses sarcasm and irony to convey a prejudicial attitude. The phrase 'not racist at all' is sarcastically implying that the person is indeed being racist. The term 'patriot' is used ironically to suggest that the person's actions or beliefs are not patriotic but rather harmful or divisive. The use of 'brother' adds a familiar tone, enhancing the sarcastic effect. This coded language and abstract references promote prejudice indirectly, fitting the 'irony' class of implicit hate speech."
9608,inferiority,0.9,"The statement 'nonwhites can't be European pagans' explicitly excludes non-white individuals from being considered European pagans based solely on race, which is a form of racial discrimination. This aligns with the 'Inferiority Language' class, as it implies that non-white individuals are inferior and not worthy of being part of European paganism. The phrase 'form pagan clubs can't deny clubs based on religion' suggests that while religious discrimination is not allowed, racial discrimination is implicitly accepted or ignored. This interpretation aligns with the analysis of 'Other Implicit Abuse' where the text relies on cultural and social knowledge to convey a discriminatory message."
9515,irony,0.9,"The text 'because white people are smart enough to get out of the rain ?' uses sarcasm to imply that white people are superior by attributing a positive characteristic to them, while subtly demeaning other groups. This fits the 'Irony' class, where sarcasm is used to attack or demean a protected class. The sarcastic tone and the generalization of a positive characteristic to white people align with the definition of irony in the context of implicit hate speech."
7385,stereotypical,0.85,"The text uses coded language and abstract references to promote prejudice. The term 'white privilege 101' is used in a condescending manner to dismiss discussions about white privilege, and the question about Jews being hostile to white people perpetuates harmful stereotypes. This combination of elements suggests an intent to undermine legitimate discussions and provoke controversy through implicit hate speech. The question about Jews being hostile to white people fits into the category of 'Stereotypes and Misinformation' as it associates a protected class with negative attributes."
3054,white_grievance,0.9,"The text 'anything pro-white is automatically labeled ' hate ' ! ( ( ( they ) ) ) hate white people !' suggests a perceived bias against white people, implying that any pro-white sentiment is unfairly labeled as hate. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism. The use of 'they' in parentheses and the exclamation 'hate white people!' implies a targeted accusation against a specific group, likely a racial or ethnic minority. This interpretation aligns with the definition of implicit hate speech, as it uses coded language and abstract references to convey prejudicial attitudes."
3398,stereotypical,0.9,"The text 'netherlands : 65 % of 1990s immigrants on welfare | read more : via' highlights a high percentage of immigrants on welfare, which reinforces the negative stereotype that immigrants are a burden on the welfare system. This lack of context or additional information can lead readers to make negative assumptions about immigrants, thereby promoting prejudice indirectly. This fits the category of 'Stereotypes and Misinformation' as it associates a protected class with negative attributes without providing a full context."
19730,irony,0.9,"The text uses sarcasm and a derogatory remark to demean the recipient. The phrase 'let me guess, your aunt is also your mother?' is a sarcastic and highly offensive remark that implies incestuous relationships, which is a form of irony used to attack or demean the individual. This aligns with the definition of 'Irony' in the taxonomy, which includes the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
11443,inferiority,0.95,"The text uses dehumanizing language ('dogs and pigs') to refer to a group of people, which is a clear example of inferiority language. This type of language is often used to deny the humanity of the targeted group and is a common tactic in hate speech. The mention of 'removal of us prsident' and 'suicidal for white race' suggests a perceived threat and conspiracy, reinforcing a racist and xenophobic sentiment. This interpretation is supported by the use of coded language and abstract references to promote prejudice."
6596,inferiority,0.9,"The text dismisses rural, working-class white men as irrelevant or inferior in the context of future political and social progress. It uses coded language and abstract references to imply that this group is not part of the future of America or humanity, and specifically not part of the future of the left. This aligns with the definition of inferiority language, which implies one group is inferior to another and can include dehumanization and toxification. The text elevates other demographic groups (women, POC, LGBTQ, regions centering intellectual/creative capital) as the future, further emphasizing the inferiority of rural, working-class white men."
19597,irony,0.9,"The text uses quotation marks around the word 'valuable' to sarcastically imply that the group being referred to is not actually valuable to their society. This coded language and sarcastic tone suggest a negative or critical attitude towards the group, which aligns with the definition of implicit hate speech. The phrase 'let them. remember' adds to the dismissive and condescending tone, further reinforcing the prejudicial attitude. This use of sarcasm and irony to demean a protected class fits the 'Irony' category of implicit hate speech."
14787,stereotypical,0.95,"The text 'you're a bit more mellow than i am this morning tommy. all muslims must be considered potential terrorists' falls under the 'Stereotypes and Misinformation' category. The statement generalizes Muslims as potential terrorists, which is a harmful stereotype. The use of the word 'all' and the context of terrorism evokes fear and concern, positioning Muslims as a threat. This aligns with the definitions of implicit hate speech, as it uses indirect language to convey prejudicial attitudes."
19189,inferiority,0.95,"The text 'either way, animals.' can be interpreted as dehumanizing a group of people by comparing them to animals. This form of dehumanization is a common tactic in implicit hate speech, where individuals or groups are likened to non-human entities, implying they are less than human. This interpretation is supported by the context where such language is often used to belittle or demean individuals or groups. Therefore, it fits the 'Inferiority Language' class, which includes dehumanization and toxification, both of which are early warning signs of genocide."
1919,white_grievance,0.85,"The text expresses frustration over perceived threats to the speaker's 'homelands,' which are described as being 'raped' due to 'communist traitors and moral weakness.' This language aligns with the 'White Grievance' category, as it casts the majority group (Swedish and German) as victims of external threats, often a characteristic of extremist rhetoric. The term 'communist traitors' can be interpreted as a coded reference to immigrants or foreign influences, and 'moral weakness' suggests a belief that the native population is not effectively resisting these threats. The violent and derogatory language used ('raped') further supports this classification."
20063,threatening,0.85,"The text 'i have to say it! she needs a poke in her hantas!' contains coded language with sexual connotations, implying a threat of sexual violence. The term 'hantas' sounds like 'panties,' and 'poke in her hantas' suggests an unwanted and inappropriate sexual act. This aligns with the 'Threatening and Intimidation' class, as it conveys a speaker's commitment to a target's violation of rights and dignity through implicit intimidation."
5220,stereotypical,0.95,"The text 'murdering thugs were black he is white so no news or hate crime here . such godless hypocrisy !' reinforces negative stereotypes about Black people by associating them with criminal behavior and suggesting that they are more likely to be involved in violent crimes. The phrase 'murdering thugs were black' explicitly links Black individuals with criminal and violent behavior. The contrast with 'he is white so no news or hate crime here' implies that white individuals are less likely to be associated with such crimes, reinforcing the stereotype that Black people are more prone to criminal activity. The phrase 'such godless hypocrisy!' could be interpreted as a general condemnation of society's moral failings, but in this context, it also serves to highlight the perceived moral superiority of white individuals over Black individuals. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime."
10884,stereotypical,0.9,"The text uses coded language and stereotypes to discredit an individual by associating them with negative attributes such as 'terrorist,' 'senile,' and 'failure.' The comparison to 'antifa' and the accusation of 'stealing tax money' are indirect ways of promoting prejudice and spreading misinformation, which aligns with the characteristics of implicit hate speech. This fits well into the 'Stereotypes and Misinformation' category, as it associates a protected class with negative attributes and spreads misinformation."
14934,stereotypical,0.9,"The text explicitly mentions 'David Duke,' a well-known white supremacist, which sets the context for a racist narrative. The phrases 'racial murder and rape of white women in America' and 'victims of nonwhite crime' are used to create a fear-mongering narrative that non-white individuals are responsible for these crimes. The text implicitly suggests that non-white people are a threat to white people, particularly white women, which is a common trope in racist propaganda. This aligns with the 'Stereotypes and Misinformation' class, as it associates a protected class with negative attributes such as crime."
12642,incitement,0.85,"The text 'refuses to denounce dr . david duke ! #makeamericagreatagain #votetrump' implicitly endorses the views of David Duke, a well-known white supremacist, by criticizing the refusal to denounce him. The hashtags '#makeamericagreatagain' and '#votetrump' are associated with Donald Trump's campaign, which has been criticized for perceived racial undertones. This combination suggests an elevation of known hate groups and ideologies, aligning with the 'Incitement to Violence' class. The text does not explicitly call for violence but flaunts ingroup unity and power, which is a form of incitement."
12323,white_grievance,0.85,"The text 'ethnomasochists ? call them anti-white !' uses coded language to label individuals who are critical of their own ethnic group as 'ethnomasochists' and 'anti-white.' This language conveys a sense of grievance and frustration over perceived disloyalty within the white community, casting critics as enemies of white people. This aligns with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism. The use of derogatory terms and the implication of division and hostility support this classification."
5890,inferiority,0.85,"The text 'calm down you quivering enthnomasochist . some people love being white .' uses derogatory language that implies the recipient is inferior due to their perceived self-hatred towards their own ethnic group. The term 'ethnomasochist' is derogatory and suggests self-hatred, while 'quivering' adds a layer of insult by implying weakness and cowardice. The contrast with 'some people love being white' further emphasizes the recipient's perceived inferiority. This language aligns with the 'Inferiority Language' class, which includes dehumanization and declarations of superiority of the in-group."
19979,inferiority,0.85,"The text 'i want to go to usa to earn good money - english speaking, white, no stds, no aids, no sickness, no chancr' uses coded language to imply that certain groups are inferior based on their race, health status, and language. The criteria listed ('english speaking, white, no stds, no aids, no sickness, no chancr') suggest a discriminatory mindset that deems non-white, non-English speaking individuals, and those with health issues as inferior. This aligns with the 'Inferiority Language' class, which includes dehumanization and declarations of superiority of the in-group."
18591,stereotypical,0.9,"The text generalizes the contributions to America's founding and building, attributing them solely to white people. This generalization perpetuates the stereotype that only white people have made significant contributions to America's development. The dismissive tone and assertion of truth imply that the speaker believes in the validity of this stereotype, which aligns with the key features of implicit hate speech by promoting prejudicial attitudes through coded language and stereotypes."
20714,inferiority,0.85,"The phrase 'clean and drain the swamp!' can be interpreted as implicit hate speech due to its potential to imply that a specific group of people, often marginalized communities, are undesirable and need to be removed from society. The metaphorical use of 'swamp' to refer to a group of people perceived as dirty or undesirable, combined with the call to 'clean and drain,' can be seen as a form of implicit abuse. This interpretation is supported by historical precedents where similar language has been used to justify harmful actions against marginalized groups. This aligns with the 'Inferiority Language' class, which implies one group or individual is inferior to another, and it can include dehumanization and toxification, both of which are early warning signs of genocide."
16317,stereotypical,0.9,"The text uses derogatory language and stereotypes to express disdain and mistrust towards liberals and undocumented immigrants. The phrase 'you libs' is derogatory, and the statement 'you libs are totally disgusting' generalizes and stereotypes liberals as disgusting. The mention of 'illegals' and the implication that they would rather kill than die for liberals depicts undocumented immigrants as potential criminals, attributing malicious intent to them. This aligns with the definition of implicit hate speech, which includes coded language, abstract references, and stereotypes to promote prejudice."
11774,irony,0.85,"The text 'so you admit you hold whites to a higher standard than non-whites you racist you' uses sarcasm and accusatory language to demean and attack the target. The phrase 'you racist you' is used ironically to accuse the target of racism, fitting the criteria for the 'irony' class. The text does not explicitly incite violence, threaten, or use inferiority language, and it does not fit the criteria for white grievance or stereotypes and misinformation. Therefore, the most likely classification is 'irony'."
4396,inferiority,0.85,"The text categorizes people into 'pro-white' and 'anti-white' sides, explicitly choosing the 'pro-white' side. This choice implies a preference for white people, which can be interpreted as suggesting the superiority of one racial group over another. This aligns with the 'Inferiority Language' class, which includes declarations of superiority of the in-group and can be linked to assaults on human dignity and dominance."
14268,white_grievance,0.9,"The text suggests that the 'white collective' is justified in their fear due to a perceived threat from other racial groups, implying that the white collective is the victim. This aligns with the 'White Grievance' class, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism. The language used is linked to extremist behavior and support for violence, as it suggests a 'race war' and rationalizes the fear of the white collective."
19492,inferiority,0.95,"The text uses derogatory and dehumanizing language to criticize and belittle individuals who hold strong Christian beliefs, suggesting that their adherence to these beliefs is a sign of low intelligence and poor judgment. The phrase 'low standard, low iq specimens' is derogatory and dehumanizing, and the hashtag '#deplorables' reinforces the negative and dehumanizing tone. This aligns with the definition of inferiority language, which implies one group or individual is inferior to another, and it can include dehumanization and toxification."
17990,stereotypical,0.95,"The text perpetuates anti-Semitic stereotypes by suggesting that Jewish people exploit the Holocaust for personal gain and manipulate their identity to do so. The phrase 'muh 6 gorillion' is a derogatory and dehumanizing reference to the Holocaust, minimizing the suffering of Jewish people. The text also implies that Jewish people manipulate their racial identity to exploit the Holocaust narrative, further reinforcing the stereotype. This aligns with the 'Stereotypes and Misinformation' class, which includes associating a protected class with negative attributes and misinformation that feeds stereotypes."
21408,inferiority,0.95,"The text 'No you can't like him. It's the most disgusting thing to mix a Black and an Asian!' clearly falls under the 'Inferiority Language' category. The use of the word 'disgusting' to describe an interracial relationship and the term 'mix' suggests a strong racial bias and dehumanization, implying that interracial relationships are inferior and unacceptable. This aligns with the definition of inferiority language, which includes dehumanization and declarations of superiority of the in-group."
14317,white_grievance,0.95,"The text uses historical references and emotive language to create a narrative that shifts blame away from white people and portrays them as victims, while implicitly targeting Muslims. The use of the hashtag '#whitegenocide' and the rhetorical question 'yet who is condemned 4 slavery?' are tactics commonly used in propaganda to evoke emotions of victimization and persecution. This aligns with the definition of implicit hate speech, which includes coded language and abstract references to promote prejudice. The text fits the 'White Grievance' category as it expresses frustration over a perceived privilege of a minority group (Muslims) and casts white people as the real victims of racism."
3633,stereotypical,0.9,"The text 'what if white privilege is actually white accomplishment ?' generalizes a belief about white people, suggesting that their advantages are due to accomplishments rather than systemic privileges. This reinforces a stereotype that white people are inherently more successful due to their hard work and achievements, ignoring systemic advantages and privileges, thereby perpetuating a harmful stereotype. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes or misinformation that feeds stereotypes."
3204,white_grievance,0.85,"The text 'good time to issue a support white police leaflet sticker and posters !' suggests a frustration over perceived lack of support for white police officers, which aligns with the 'White Grievance' category. This category includes language that casts majority groups as victims of racism and is linked to extremist behavior. The text does not explicitly incite violence, use inferiority language, employ irony, rely on stereotypes, or threaten anyone. Therefore, 'White Grievance' is the most fitting classification."
21289,inferiority,0.95,"The text compares the Black Lives Matter movement to a movie about apes, which is inherently dehumanizing and derogatory. This comparison is offensive and implies that the movement and its supporters are less than human. The use of humor in this context is a thinly veiled attempt to disguise the abusive nature of the statement. This aligns with the 'Inferiority Language' class, which includes dehumanization and toxification, both of which are early warning signs of genocide."
2857,incitement,0.85,"The phrase 'deserve to die' is a direct call for harmful action against a specific group, which aligns with the definition of 'Incitement to Violence.' The context and tone suggest that the pundit's statement is meant to be taken seriously, indicating deep-seated anger and frustration towards white working class communities. This aligns with the definition of implicit hate speech, as it uses coded language and abstract references to promote prejudice."
11094,incitement,0.9,"The text 'you had better believe it #altright #nationalism #pepe' strongly suggests an endorsement of alt-right and nationalist ideologies, which are often associated with discriminatory and abusive views. The hashtags '#altright' and '#nationalism' are directly linked to extremist groups and ideologies that promote violence and hatred. The inclusion of '#pepe' further supports this interpretation, as Pepe the Frog has been co-opted by alt-right groups as a symbol of their movement. The phrase 'you had better believe it' adds an emphatic tone, indicating a firm belief or endorsement of these ideologies. This combination of elements aligns with the 'Incitement to Violence' class, as it elevates known hate groups and ideologies, which can incite violence and extremist behavior."
375,stereotypical,0.85,"The text uses the phrase 'islam invasion' which is a derogatory term often used to describe the influx of Muslim immigrants in a negative light. This term is a coded reference that promotes fear and prejudice against Muslims, making it an example of implicit hate speech. The term 'islam invasion' associates Muslims with negative attributes such as invasion and threat, which fits the category of 'Stereotypes and Misinformation'."
5847,white_grievance,0.95,"The text 'as white america is perpetually under assault the numbers may change' suggests a sense of victimhood and fear-mongering, which aligns with the 'White Grievance' category. The phrase 'white america is perpetually under assault' conveys a sense of frustration over perceived threats, casting white Americans as victims. This language is linked to extremist behavior and support for violence, which is characteristic of the 'White Grievance' class."
7165,inferiority,0.9,"The text suggests a racial hierarchy where white individuals are seen as superior to non-white individuals. The phrase 'deep down' implies an underlying, perhaps subconscious, belief in this hierarchy. The comparison between the 'hipster from Brooklyn' and the 'country club old boy' suggests a shared affluence and social status, while the term 'random non-white' generalizes and dehumanizes non-white individuals, implying they are less desirable. This aligns with the 'Inferiority Language' class, which includes dehumanization and declarations of superiority of the in-group."
7130,incitement,0.85,"The phrase 'all white america survives all else dies' explicitly states a harmful outcome for non-white groups, which can be interpreted as a call to action urging the listener to take steps to ensure this outcome. The question 'am i close?' could be seen as a rhetorical device to reinforce the speaker's belief and encourage agreement. This interpretation aligns with the definition of implicit hate speech, as it uses coded language and abstract references to promote prejudice. The text fits the 'Incitement to Violence' category because it flaunts ingroup unity and power, suggesting that only white America should survive, which is a form of incitement to ensure this outcome."
19551,inferiority,0.85,"The text suggests a policy that would punish cities providing sanctuary to undocumented immigrants, which can be seen as an indirect way of promoting prejudice against immigrants. The use of the term 'illegals' is a dehumanizing reference to undocumented immigrants, aligning with the definition of implicit hate speech. This dehumanization falls under the category of 'Inferiority Language,' which implies one group or individual is inferior to another and includes dehumanization, an early warning sign of genocide."
10120,incitement,0.9,"The text suggests a desire for a group (ethnic Norwegians) to take a specific action (invade), which is a harmful action against a group. The term 'invade' inherently implies aggression and violence, and the statement 'we need back up' reinforces the idea that the speaker feels a need for external support, which could be interpreted as a call for reinforcements in a conflict. The overall tone and language used suggest a hostile intent, aligning with the subtype of implicit abuse known as 'Call for Action.' This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies."
5854,incitement,0.9,"The phrase 'beautiful white nationalism' uses coded language to promote a racist ideology, which falls under the category of 'incitement to violence.' The term 'beautiful' is used to soften and disguise the abusive intent, making the ideology appear more acceptable or positive. This interpretation is supported by the widespread recognition of 'white nationalism' as a euphemism for racist and supremacist ideologies, which can incite violence and extremist behavior."
11541,stereotypical,0.9,"The text distinguishes between 'prominent Jews' and 'ordinary Jews' based on socio-economic status, using terms like 'working class,' 'white collar,' and 'low class.' This creates a classist perspective and perpetuates stereotypes, implying a hierarchy within the Jewish community. The language used is coded and indirect, promoting prejudice without explicit hate language. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes and perpetuates stereotypes."
20993,inferiority,0.95,"The text 'What's the difference between a black person and a bucket of shit? The bucket.' uses an offensive comparison to dehumanize and degrade black people, which is a form of inferiority language. The joke structure and provocative nature further reinforce the abusive intent, even if disguised under the guise of humor or social commentary. This aligns with the 'Inferiority Language' class, which includes dehumanization and toxification, both of which are early warning signs of genocide."
9942,stereotypical,0.9,"The text explicitly mentions stereotyping based on race and region with the phrase 'the liberal left is always bashing white southerners and all white people.' This phrase uses coded language to convey prejudicial attitudes towards white southerners and white people in general, which aligns with the definition of implicit hate speech. The term 'slaves to rich leftists' reinforces the idea of stereotyping and control, further promoting prejudice indirectly. This fits well into the 'Stereotypes and Misinformation' category, which associates a protected class with negative attributes and feeds stereotypes."
13748,incitement,0.9,"The text 'we will need to appropriate at least 5 miles within mexican territory as a buffer zone enforced by daily artillery fire' clearly advocates for a military invasion and occupation of Mexican territory, using artillery fire to enforce control. This aligns with the 'Incitement to Violence' subtype of implicit abuse, as it promotes harmful action against a group. The language used is coded and indirect, promoting prejudice and hostility towards Mexico, which falls under the definition of implicit hate speech. The text does not fit well into other categories such as 'White Grievance,' 'Irony,' 'Stereotypes and Misinformation,' 'Threatening and Intimidation,' or 'Inferiority Language' as it does not express frustration over perceived privilege, use sarcasm, associate negative attributes, convey a commitment to pain, or imply inferiority. Therefore, the most likely classification is 'Incitement to Violence' with a high confidence level."
7580,stereotypical,0.9,"The text 'david duke : the racial murder and rape of white women in america' is a piece of white supremacist propaganda intended to incite fear and hatred against non-white individuals by blaming them for violent crimes against white women. The contextual knowledge of David Duke as a well-known white supremacist and the coded language used in the text support this interpretation. The text associates non-white individuals with negative attributes such as crime, which fits the category of 'Stereotypes and Misinformation.' This class also includes misinformation that feeds stereotypes and vice versa, making it the most likely classification."
20710,threatening,0.9,"The text 'these extreme islamic need to be deported,we the people want these mosques shut down!! this we need to demand!!' conveys a speaker commitment to the removal of Muslims and the closure of their places of worship, which implies a violation of their rights and freedoms. The language used suggests a subtle form of intimidation and threat, aligning with the 'Threatening and Intimidation' class. The term 'extreme Islamic' generalizes and stigmatizes Muslims, and the demand to shut down mosques implies that these places of worship are seen as threats or unwanted elements in the community. The overall tone and language suggest an underlying bias and hostility towards Muslims, using the community's voice ('we the people') to legitimize these discriminatory views."
15046,white_grievance,0.85,"The text 'but flooding white america with race mixing in advertisements is just as wrong as forcing an individual to not marry someone of other race' uses coded language to express frustration over perceived changes in societal norms, particularly in the context of interracial relationships. The phrase 'flooding white america' suggests an overwhelming and unwanted change, aligning with the 'White Grievance' category, which includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism. The comparison to forced marital restrictions implies a fear of losing control over societal norms and traditions, which is characteristic of white grievance."
20219,stereotypical,0.9,"The text 'deport every illegal immigrant!! they are all using u.s. taxpayer to their advantage. what a bunch of bs.' uses stereotypes to imply that illegal immigrants are taking advantage of the system, which aligns with the 'Stereotypes and Misinformation' class. The language does not explicitly use slurs or hate language but conveys prejudicial attitudes through coded language and stereotypes."
8077,inferiority,0.9,"The text 'save your tax dollars deport the illegals now !' uses dehumanizing language by referring to undocumented immigrants as 'illegals,' reducing them to their legal status and implying they are a financial burden. The call for deportation suggests they are a problem to be eliminated, which aligns with the 'Inferiority Language' class. This language dehumanizes and stigmatizes undocumented immigrants, portraying them as inferior and a drain on resources, which is a common tactic in inferiority language."
5544,irony,0.9,"The text uses sarcasm and irony to deflect accusations of racism by claiming that the speaker dislikes both the person and their racial background. The phrase 'they don't see that i despise his white half also' is a clear example of irony, where the speaker is using humor to mask their underlying racist sentiments. This aligns with the definition of 'Irony' in the taxonomy, which refers to the use of sarcasm, humor, and satire to attack or demean a protected class or individual."
20207,stereotypical,0.95,"The text 'ask her if she'd consider it, if he asked? she knows how to strategically get isis & rid refugees.' associates refugees with ISIS, a terrorist organization, and uses the word 'rid' to suggest that refugees are a problem that needs to be eliminated. This association implies that refugees are inherently dangerous or problematic, which is a harmful stereotype. The text uses coded language and abstract references to promote prejudice against refugees, fitting the 'Stereotypes and Misinformation' category."
20081,stereotypical,0.9,"The text uses ethnic and religious labels in a way that generalizes individuals based on their perceived characteristics. This reductive labeling is likely intended to be offensive and derogatory, aligning with the category of implicit hate speech. The contrast between the names and the stereotypical labels suggests a negative connotation associated with the stereotypes. This fits well into the 'Stereotypes and Misinformation' category, which associates a protected class with negative attributes."
18438,white_grievance,0.9,"The text uses coded language and symbols that are known to convey anti-Semitic and racial sentiments. The triple parentheses around 'left' are a known anti-Semitic symbol used to identify Jewish people or those perceived to be Jewish in a derogatory manner. The phrase 'last stand of white America' suggests a perceived threat to white supremacy, implying that Trump's presidency is seen as a final defense against the perceived encroachment of non-white influences. This combination of elements indicates an anti-Semitic and racially charged message, which aligns with the 'White Grievance' class, as it includes frustration over a minority group's perceived privilege and casting majority groups as the real victims of racism."
18051,stereotypical,0.9,"The text 'more white supremacy as whole since jews who have power are white european jews' perpetuates an anti-Semitic stereotype by suggesting that Jews are part of a system of white supremacy, thereby implying that Jews are complicit in or benefit from white supremacy. This interpretation is supported by the coded language and abstract references to race and religion, which are key features of implicit hate speech. The text does not fit well into other categories such as 'white grievance,' 'incitement to violence,' 'irony,' 'inferiority language,' or 'threatening and intimidation.' Therefore, the most likely class is 'stereotypical.'"
3372,stereotypical,0.85,"The text 'maybe you should build your thriving black communities far away where white people can't get to them' suggests racial segregation, which reinforces negative stereotypes about the need for separation based on race. This aligns with the 'Stereotypes and Misinformation' class, as it associates a protected class with negative attributes and promotes the idea that different racial groups should be separated, implying underlying negative stereotypes."
16791,inferiority,0.85,"The term 'americansupremist' suggests a belief in the superiority of Americans, which inherently implies that other groups are inferior. This aligns with the 'Inferiority Language' class, which includes declarations of superiority of the in-group. The phrase 'not racist' is an attempt to justify this belief, but it does not negate the underlying prejudice. The 'wow' at the end could be a defensive reaction to potential criticism, emphasizing their belief that their views are not racist. This interpretation aligns with the definition of implicit hate speech, as it uses indirect language to convey prejudicial attitudes."
6915,inferiority,0.9,"The text 'he who wears the beanie is a cuck' uses the derogatory term 'cuck,' which is a slur commonly used to insult someone's masculinity or intelligence. The phrase targets individuals wearing a beanie, generalizing and stereotyping them as weak or foolish. This fits the criteria of 'Inferiority Language' by implying that individuals wearing beanies are inferior, which aligns with the definition of this class in the taxonomy."
13071,stereotypical,0.85,"The text 'another native swedes get mob attacked by non-white immigrants in stockholm ( video )' uses coded language and abstract references to promote prejudice against non-white immigrants. The phrase 'non-white immigrants' singles out a specific ethnic group, and the term 'mob attacked' suggests a violent and unprovoked assault, which is likely to evoke fear and anger. The mention of 'native Swedes' as victims implies that the local population is under threat from outsiders, reinforcing negative stereotypes and inciting fear. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime or violence."
20458,threatening,0.85,"The text contains elements that convey a speaker's commitment to a target's pain, injury, or violation of rights. The phrase 'habitual illegal' is derogatory and implies that the person is undocumented or an immigrant. The statement 'send him back' is commonly used in anti-immigrant rhetoric, suggesting deportation. The hashtag '#tattohisass' suggests a call for physical harm or humiliation, which aligns with the 'Call for Action' subtype of implicit abuse. The hashtag '#maga' (Make America Great Again) is associated with political views that often include anti-immigrant sentiments. While there are elements of stereotyping and inferiority language, the direct call for action and the implied threat of deportation and physical harm make 'threatening' the most likely class."
1541,inferiority,0.85,"The text 'no going back ... my white race' suggests a strong identification with and pride in being white, which can be interpreted as a declaration of superiority of the in-group. The phrase 'no going back' implies a firm stance against any form of racial mixing or integration, which aligns with the concept of inferiority language. This language implies that other races are inferior and should not mix with the 'superior' white race, which is a key feature of inferiority language in implicit hate speech."
21181,inferiority,0.95,"The text 'What part of a vegetable cant you eat? The wheelchair' dehumanizes individuals who use wheelchairs by comparing them to vegetables, which are inanimate objects. This comparison implies that people in wheelchairs are less than human, aligning with the 'Inferiority Language' class. The joke relies on the degrading comparison, which is a form of implicit abuse and dehumanization, an early warning sign of genocide. The language used toxifies the target group by likening them to objects, which fits the criteria for inferiority language."
13159,incitement,0.85,"The term 'Aryan' is historically and culturally associated with white supremacist ideologies. The statement 'may not to kneel to anybody' suggests a refusal to submit or show deference to anyone, implying superiority and dehumanization of others. This aligns with the 'Incitement to Violence' class, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies. The language used promotes the idea of Aryan superiority and refusal to acknowledge the authority of others, which can be seen as inciting ingroup unity and power."
20301,incitement,0.9,"The text 'end them all potus!!!!!' can be interpreted as a call for the President to take harmful actions against a group of people. The urgency and intensity indicated by the exclamation marks suggest a strong emotional appeal, which aligns with the 'Incitement to Violence' class. The phrase 'end them all' implies a desire for drastic action, and the reference to 'potus' (President of the United States) suggests a call for the highest authority to take such action. This interpretation fits well with the definition of incitement to violence, which includes flaunting ingroup unity and power or elevating known hate groups and ideologies."
14435,inferiority,0.85,"The text 'not idiots ; white and black is none of our business ; only aryans are invited' strongly suggests an ideology of racial superiority. The term 'Aryan' has historical connotations with white supremacy and Nazism, implying that only those who fit this stereotype are superior. The dismissal of racial diversity with 'white and black is none of our business' and the exclusionary statement 'only aryans are invited' reinforce this ideology. The phrase 'not idiots' could be interpreted as a derogatory remark towards those who do not fit the 'Aryan' stereotype, further emphasizing the exclusionary nature of the statement. This aligns with the 'Inferiority Language' class, which implies one group is inferior to another and includes declarations of superiority of the in-group."
8485,stereotypical,0.95,"The text '84 % of all wanted criminals in copenhagen are non-white via' highlights the ethnicity of the criminals, suggesting that non-white individuals are disproportionately responsible for crime. This aligns with the 'Stereotypes and Misinformation' class, which associates a protected class with negative attributes such as crime. The high percentage emphasizes a negative trait associated with a specific group, fitting the subtype of 'Perpetrators' in implicit abuse."
19613,irony,0.85,"The text uses sarcasm and satire to demean the political agency of African Americans. The phrase 'rights for three legged, gay martians' is a clear example of irony, dismissing the concerns of African Americans as trivial. The mention of 'white, rich leftist stockholders in the northeast' reinforces the implicit bias by suggesting that the interests of privileged groups are prioritized, further using irony to undermine the political participation of African Americans."
21140,irony,0.9,"The text 'What's Hitler's favorite time of the year Gas season' uses humor and sarcasm to demean a protected class, specifically referencing the Holocaust in a provocative manner. The use of 'Gas season' is a coded reference to the gas chambers used during the Holocaust, which is a form of irony that masks the underlying hateful intent. This aligns with the definition of implicit hate speech through irony, as it is commonly used by online hate groups to disguise their extremism."
13587,inferiority,0.85,"The text uses derogatory hashtags such as '#cuckservative' and '#illegalaliens' which dehumanize and imply inferiority towards conservatives and undocumented immigrants. The term '#cuckservative' is a derogatory slur aimed at conservatives, suggesting they are weak or submissive, while '#illegalaliens' dehumanizes undocumented immigrants by referring to them as 'aliens'. These elements suggest that the text is promoting the idea that these groups are inferior, aligning with the 'Inferiority Language' class of implicit hate speech."
