post_id,class,confidence,explanation
15990,not_hate,0.9,"The text 'do you believe there were actual white slaves in america ?' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward question that seeks historical information. While it touches on a sensitive topic related to race, it does not inherently promote prejudice or hatred. Therefore, it is classified as 'not_hate' with a high confidence level."
16711,implicit_hate,0.85,"The text contains several features that suggest implicit hate speech. Firstly, the use of the term 'jews' in a context that implies they are involved in some form of corruption or manipulation ('bought politicians') aligns with the 'Perpetrators' feature, depicting a group as responsible for immoral acts. Additionally, the term 'sheep' can be interpreted as a dehumanizing reference, likening people to animals, which fits the 'Dehumanization' feature. The use of '#lies' further suggests a broader narrative of mistrust and misinformation, which can be seen as an 'Euphemistic Construction' or 'Other Implicit Abuse.' The overall tone and context of the message imply prejudicial attitudes without using explicit hate language, making it a strong candidate for implicit hate speech."
4354,implicit_hate,0.85,"The text 'pro-antifa = anti white : a new meme .' contains coded language and abstract references that promote prejudice against a protected category (race). The statement equates support for Antifa with being anti-white, which is a stereotype and a form of dehumanization. It implies that Antifa is inherently against white people, which is a harmful generalization. The use of 'a new meme' suggests a sarcastic or dismissive tone, further reinforcing the prejudicial attitude. This aligns with the features of implicit hate speech, particularly stereotypes, dehumanization, and sarcasm."
187,not_hate,0.95,"The text '#kansas takes a stand for human dignity defunds #plannedparenthood #defundpp' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It primarily discusses a political stance on defunding Planned Parenthood, which is a controversial topic but does not target any protected categories with abuse or dehumanization. The context suggests a political or ideological disagreement rather than implicit hate speech."
3912,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any protected category or use any form of implicit abuse. The statement is a general observation about a group identified by a hashtag, which does not fall under any protected characteristics. Therefore, it does not meet the criteria for implicit hate speech."
15611,implicit_hate,0.85,"The text uses coded language and stereotypes to promote prejudice against Muslims. The phrase 'jihad mail bombs' and the mention of a 'white house muslim envoy' in a negative context suggest an implicit bias against Muslims, associating them with violence and terrorism. This aligns with the features of implicit hate speech, particularly the use of stereotypes and perpetrators."
8752,not_hate,0.95,"The text 'how do you reconcile being against welfare and abortion?' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward question that does not target any protected category or promote any form of prejudice. The question is neutral and does not incite fear, spread fearful stereotypes, or encourage harassment or discrimination against any group."
9750,not_hate,0.9,"The text does not contain implicit hate speech. It criticizes the idea of promoting 'white protection' and emphasizes caring about people regardless of skin color. There are no coded references, stereotypes, dehumanization, or calls for harmful actions against any protected category. The text explicitly denounces racism, which aligns with the guidelines for distinguishing between harmful content and permissible expressions."
10158,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward question about a practical issue related to cleaning the Yamuna River, directed at an engineer from the Delhi Jal Board. There are no indications of implicit hate speech based on the provided definitions and guidelines."
9848,implicit_hate,0.85,"The text uses coded language and abstract references to convey prejudicial attitudes towards immigrants. The phrase 'gamble away our country's future' implies that immigrants are a risk or threat to the nation, which aligns with the feature of 'Perpetrators' by depicting immigrants as responsible for negative outcomes. The hashtags '#noamnesty' and '#trueimmigrationreform' further suggest a negative stance towards immigration policies, reinforcing the implicit prejudice. The context and indirect language used make it likely that this text is implicit hate speech."
20086,implicit_hate,0.95,"The text uses coded language and abstract references to promote prejudice against black and Mexican children. It employs stereotypes and perpetrator language by depicting 'ghetto black' and 'illegal Mexican' children in a negative light compared to 'white refugees kids.' The use of 'ghetto' and 'illegal' as descriptors for black and Mexican children, respectively, reinforces negative stereotypes and implies that these groups are less desirable. The comparison and dehumanization are subtle but clear, making this an example of implicit hate speech."
9831,implicit_hate,0.85,"The text uses coded language and abstract references to associate a political group (GOP) with a historically hateful organization (the Ku Klux Klan). This indirectly promotes prejudice by implying that members of the GOP are associated with the Klan, which is known for its violent and discriminatory actions against protected categories. The use of hashtags like #tcot, #maga, and #pjnet further contextualizes the message within a specific political and ideological framework, reinforcing the implicit hate speech."
8734,implicit_hate,0.85,"The text contains abstract references and stereotypes that can be interpreted as implicit hate speech. The phrase 'he looks like he's power mad and thinks money rules the world' can be seen as a stereotype about a particular group, possibly referencing a racial or ethnic stereotype about greed or power-hungry behavior. The use of 'he scares me' suggests an incitement of fear based on these stereotypes. While the text does not explicitly mention a protected category, the coded language and abstract references align with the features of implicit hate speech."
2042,implicit_hate,0.85,"The text contains several features that suggest implicit hate speech. Firstly, it uses the phrase 'black on black,' which can be seen as a stereotype (Feature 1) and perpetuates the idea that a specific racial group is responsible for crimes (Feature 2). The term 'demokk' is a euphemistic construction (Feature 5) that indirectly refers to a political group in a derogatory manner. The overall tone and context suggest a negative portrayal of a protected category, reinforcing harmful stereotypes and attitudes."
1796,implicit_hate,0.85,"The text uses indirect language to convey prejudicial attitudes. The phrase 'people like you' is a coded reference to a group of individuals perceived to be defending a confederate monument, which is often associated with racist ideologies. The term 'racist' is used to demean the individual, and the phrase 'go back to 1865' implies a negative stereotype about people who support confederate monuments, suggesting they are outdated and regressive. This aligns with the features of implicit hate speech, particularly stereotypes and euphemistic constructions."
14419,not_hate,0.95,"The text 'new mexico court : christian photographer cannot refuse gay-marriage ceremony via' reports a legal decision without any coded language, stereotypes, or indirect ways of promoting prejudice. It simply states a factual outcome of a court case without any derogatory or prejudicial implications. Therefore, it does not meet the criteria for implicit hate speech."
20515,implicit_hate,0.85,"The text uses coded language and stereotypes to promote prejudice against immigrants, particularly those perceived as 'illegal.' The phrase 'govt teat' is a derogatory term implying that immigrants are a burden on government resources, which is a common stereotype. The suggestion that immigrants will 'self-deport' if cut off from government benefits is a call for action that indirectly promotes hostility and discrimination. The use of the term 'illegals' is also a dehumanizing reference. Overall, the text conveys prejudicial attitudes without using overt slurs or explicit hate language, fitting the criteria for implicit hate speech."
17053,not_hate,1.0,"The text 'is there a new discord for the south west of the united states ?' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward question asking about a new Discord server for a specific geographical region. There are no elements of hate speech, implicit or explicit, present in the text."
4777,not_hate,0.9,"The text discusses the concept of self-segregation based on IQ rather than race or ethnicity. While it touches on sensitive topics, it does not use coded language, stereotypes, or any other features of implicit hate speech. The question posed is debatable and does not incite fear, spread fearful stereotypes, or encourage harassment or discrimination against any protected category. Therefore, it is classified as not implicit hate speech."
1288,implicit_hate,0.95,"The text uses coded language and abstract references to promote prejudice. It depicts a 'black racist' as a perpetrator of a crime against a 'young white national socialist,' which is a stereotype and a negative comparison. The mention of a 'swastika tattoo' is a hateful reference to Nazi symbolism, which is dehumanizing and promotes hostility. The overall tone and context suggest an implicit call for action or reinforcement of negative stereotypes against protected categories."
18176,not_hate,0.95,"The text 'sorry .. i cant help you and you wont sway me .. this white' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The phrase 'this white' is ambiguous and lacks context to determine if it is referring to a protected category in a prejudicial manner. Without additional context, it is difficult to classify this as implicit hate speech. The overall tone and content do not align with the features of implicit hate speech as defined."
17810,not_hate,0.95,"The text discusses a factual event related to the closure of married student housing due to a same-sex marriage ruling. It does not contain any coded language, stereotypes, dehumanization, or calls for action against any protected category. The language is neutral and does not promote prejudice or hatred. Therefore, it does not meet the criteria for implicit hate speech."
18145,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any protected category with abuse or dehumanization. The statement 'rural people are the most disaffected' is a general observation about a group's socio-economic condition, and 'go to their counties and you understand why' suggests an invitation to empathize with their situation. The phrase 'all this us wealth' could be interpreted as a critique of economic disparity rather than an attack on any protected group. Therefore, the text does not meet the criteria for implicit hate speech."
3450,not_hate,0.95,"The text 'pl help behan mayawati become chief minister of uttar pradesh' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward request for support for a political figure, Mayawati, who is commonly referred to as 'Behan' (sister) by her supporters. There is no implicit or explicit hate speech directed towards any protected category."
14429,implicit_hate,0.85,"The text 'no go zones in sweden increase to 23 #swrm #sweden via' contains implicit hate speech. The phrase 'no go zones' is a euphemistic construction often used to perpetuate negative stereotypes about immigrant communities, particularly Muslims, in Europe. This coded language suggests that certain areas are unsafe due to the presence of these communities, which can incite fear and prejudice. The use of hashtags like #swrm (likely referring to 'Sweden's Muslim refugees') further supports this interpretation. The text does not explicitly use slurs or hateful language, but it relies on stereotypes and euphemistic constructions to convey a prejudicial message."
6139,not_hate,0.95,"The text discusses the diminishing importance of labor due to technological advancements without targeting any protected categories or using coded language, stereotypes, or other features of implicit hate speech. It is a neutral statement about societal changes."
5898,not_hate,0.95,"The text 'chamber ! u don't get that it's a true patriotic message that brings people out no $ .' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any protected categories or use any of the features typically associated with implicit hate speech, such as stereotypes, dehumanization, or calls for action. The message appears to be a general statement about patriotism and does not convey prejudicial attitudes."
5390,implicit_hate,0.85,"The text references 'the league of the south' and 'southern demographic displacement,' which are coded phrases often used by white supremacist groups to imply that non-white populations are 'displacing' white populations. This aligns with the definition of implicit hate speech, as it uses abstract references and stereotypes to promote prejudice against non-white groups. The context and historical usage of such terms by hate groups further support this classification."
8374,not_hate,0.95,"The text discusses the importance of allowing service members to express their faith, which does not target any protected category with abuse or promote prejudice. It does not contain stereotypes, dehumanization, or any other features of implicit hate speech. The context suggests a concern for religious freedom rather than any form of hate or discrimination."
12205,implicit_hate,0.85,"The text contains several elements that suggest implicit hate speech. The use of phrases like 'race baiter' and 'white house guest' in conjunction with hashtags like '#nypdlivesmatter' and '#tcot' (which often have political and racial connotations) implies a negative stereotype and perpetuates harmful attitudes towards certain groups. The overall tone and context suggest an intent to demean and insult, aligning with the features of implicit hate speech such as stereotypes and perpetrators."
14068,implicit_hate,0.85,"The text uses abstract references and euphemistic constructions to convey prejudicial attitudes. The statement 'white is not a race' can be interpreted as a denial of the existence of a racial group, which could be seen as a form of dehumanization or devaluation. The context suggests a dismissive attitude towards the concept of whiteness, which can be perceived as implicitly hateful. The experts agreed that the coded language and abstract references indicate implicit hate speech, although there is some uncertainty, hence the confidence level is 0.85."
7258,not_hate,0.95,"The text 'the new french resistance : pro-marriage demonstrations erupt  via bob morrison : #marriage' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It simply reports on demonstrations related to marriage, without targeting any protected category or promoting any prejudicial attitudes. The use of the term 'resistance' in this context does not imply any hateful intent or dehumanization. Therefore, it is classified as 'not_hate' with a high confidence level."
4196,not_hate,0.95,"The text 'irrelevant . heckler's veto prevents pre-emptive actions like that of the university .' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any protected categories or use any of the features typically associated with implicit hate speech, such as stereotypes, dehumanization, or calls for action. The phrase 'heckler's veto' is a legal term referring to the suppression of speech by the government's reaction to actual or potential disruptive actions by opponents, and it does not imply any prejudicial attitudes."
7887,implicit_hate,0.85,"The text contains several elements that suggest implicit hate speech. Firstly, it uses the phrase 'muslim smiles and screams allahu akbar' in a context that associates Muslims with violence and terrorism, which is a common stereotype and fearful trope. The mention of 'jihad massacre' further reinforces this negative stereotype. The text does not explicitly use slurs or overt hate language, but it employs coded language and stereotypes to convey prejudicial attitudes. The overall intent appears to be to incite fear and spread negative stereotypes about Muslims, which aligns with the definition of implicit hate speech."
20016,implicit_hate,0.85,"The text uses the term 'illegals' to refer to undocumented immigrants, which is a dehumanizing and derogatory term. This term is often used to perpetuate negative stereotypes and promote prejudice against immigrants. The rhetorical question 'why can't they stop them?' implies a call for action against this group, suggesting that they are a problem that needs to be dealt with. This aligns with the features of implicit hate speech, particularly the use of stereotypes and a call for action."
20495,implicit_hate,0.9,"The text 'deport mom and grandma!' contains a call for action that is harmful and targets individuals based on their perceived national origin or ethnicity. The use of 'deport' implies that the individuals are not welcome in the country and should be forcibly removed, which aligns with the definition of implicit hate speech. The language is coded and indirect, but the intent to promote prejudice is clear."
13613,implicit_hate,0.85,"The text 'stand with identity evropa ! let's embrace our destiny together .' contains coded language and abstract references that promote prejudice. 'Identity Evropa' is a known white supremacist group, and the phrase 'embrace our destiny together' can be interpreted as a call for action that aligns with their ideology. This indirectly promotes prejudice against non-white individuals, fitting the criteria for implicit hate speech."
16678,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It primarily discusses a UFO sighting and does not target any protected categories with abuse or dehumanization. The hashtags and content are neutral and do not incite fear, spread fearful stereotypes, or encourage harassment against any group."
11564,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It refers to an individual named 'Spencer' and discusses a past mistake without targeting any protected category or using any form of hateful language. The context suggests a critique of an individual's actions rather than a generalized attack on a group."
2045,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice. The phrase 'racial spoils and a power grab' suggests that the case is being manipulated for racial gain, which can be interpreted as a stereotype or perpetrator narrative against a protected category. The use of the hashtag '#tcot' (Top Conservatives on Twitter) adds contextual clues that the statement is likely aimed at a specific group, reinforcing the implicit nature of the hate speech."
2536,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice against a specific racial group. The phrase 'too many whites are doing the chopping' implies that white people are responsible for negative actions, and 'collaborators in our demise' suggests that they are contributing to the downfall of another group. This aligns with the features of implicit hate speech, particularly the use of stereotypes and perpetrators, as well as euphemistic constructions."
3968,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (race/ethnicity). It implies that questioning Europeans about their potential affiliation with neo-Nazism is an act of 'anti-white hate speech,' which indirectly reinforces negative stereotypes and promotes a defensive stance against perceived criticism. The use of terms like 'positive and collective identity' and 'anti-white hate speech' suggests a defensive and potentially prejudicial attitude, aligning with the features of implicit hate speech."
18996,implicit_hate,0.85,"The text 'tn is the whitest state in the south ... thinking about moving there myself .' contains coded language and abstract references that can be interpreted as promoting prejudice. The phrase 'the whitest state' can be seen as a euphemistic construction that indirectly conveys a preference for a predominantly white population, which aligns with the definition of implicit hate speech. The context suggests a desire to move to a place based on its racial demographics, which can be interpreted as reinforcing negative stereotypes or prejudicial attitudes."
20261,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice against individuals based on their perceived national origin or ethnicity. The phrase 'put him on a plane to Iraq, Russia, Africa' implies that the person being referred to is not welcome in the current location and should be sent away to distant and potentially dangerous places. This indirectly targets and dehumanizes the individual, suggesting they are unwanted and should be removed, which aligns with the features of implicit hate speech."
8568,implicit_hate,0.85,"The text uses coded language and abstract references to target a specific group, the 'alt-right,' which is often associated with certain political and ideological beliefs. The phrase 'anything of any scale the alt-right does will be depicted as - or attempted to be turned in' suggests a negative stereotype and a generalized belief about the group's actions being misrepresented or manipulated. This aligns with the features of implicit hate speech, particularly the use of stereotypes and euphemistic constructions, which convey prejudicial attitudes without using overt slurs or explicit hate language."
1080,implicit_hate,0.85,"The text references 'holocaust revisionism' and frames it as an 'intellectual adventure,' which can be interpreted as a euphemistic construction. This indirect language suggests a denial or downplaying of the Holocaust, a historical event where a protected category was the primary target. The use of such coded language aligns with the definition of implicit hate speech, as it conveys prejudicial attitudes without using overt slurs or explicit hate language. The context and the indirect nature of the reference to the Holocaust support this classification."
17566,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It expresses hope for a court ruling in favor of religious liberty, which is a permissible expression and does not target any group with abuse based on their protected characteristics."
8016,implicit_hate,0.85,"The text 'not racist at all brother makes you a patriot' contains coded language and abstract references that promote prejudice. The phrase 'not racist at all' is used sarcastically, implying that being a patriot is associated with racist attitudes. This indirectly reinforces negative stereotypes about patriotism and racism, fitting the criteria for implicit hate speech. The experts agreed that the sarcasm and coded language are key indicators of implicit hate speech, leading to a high confidence level in this classification."
7874,not_hate,0.95,"The text explicitly defends immigrants and refutes the stereotype that they are responsible for jobs going overseas or competing for the same jobs. It does not contain any coded language, abstract references, or other indirect ways of promoting prejudice. Instead, it calls out misinformation and lies, which aligns with the goal of countering hate speech rather than promoting it."
9608,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice. The phrase 'nonwhites can't be european pagans' implies a stereotype and exclusion based on race, which is a protected characteristic. The statement 'can't deny clubs based on religion' could be interpreted as a call for action or a perpetuation of stereotypes about religious groups. The overall tone and context suggest an implicitly hateful intent."
1902,implicit_hate,0.85,"The text indirectly promotes fear and discrimination by suggesting that Jewish symbols should not be worn in public, implying a threat or danger to the Jewish community. This aligns with the 'Incitement' feature of hate speech, where fearful stereotypes are spread, and the 'Call for Action' feature, where harmful actions (avoiding wearing symbols) are urged. The coded language and indirect nature of the message make it implicit hate speech."
9515,implicit_hate,0.85,"The text uses sarcasm and a rhetorical question to imply that white people are inherently smarter than other groups. This indirectly promotes a prejudicial attitude based on race, which aligns with the definition of implicit hate speech. The use of coded language and abstract references to race supports this classification."
7385,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against Jews. The phrase 'white privilege 101' suggests a context of racial tension, and the question 'is there any truth to the argument that jews are hostile to white people?' perpetuates a harmful stereotype that Jews are antagonistic towards white people. This aligns with the features of implicit hate speech, particularly the use of stereotypes and euphemistic constructions."
19626,implicit_hate,0.95,"The text uses coded language and stereotypes to promote prejudice against Muslims and Latinos. The phrase 'feral muslim' and 'feral latinos' dehumanizes these groups by likening them to animals, which is a form of dehumanization. The text also suggests a conspiracy theory involving 'replacement,' which is a common trope used to incite fear and hatred against minority groups. The mention of 'soros backed' adds to the conspiratorial tone, implying a hidden agenda. Overall, the language and intent of the text align with the features of implicit hate speech."
17046,not_hate,0.95,"The text discusses a political stance regarding India's participation in the Commonwealth, advocating for withdrawal from the organization. It does not contain any coded language, stereotypes, dehumanization, or other features typically associated with implicit hate speech. The focus is on a political decision rather than targeting any protected category with prejudice or abuse."
19827,not_hate,0.9,"The text 'uh oh, better call the optics police!' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice against any protected categories. It appears to be a sarcastic comment about public perception or media scrutiny, rather than targeting any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease. Therefore, it does not meet the criteria for implicit hate speech."
3054,implicit_hate,0.85,"The text uses coded language and abstract references to convey prejudicial attitudes without using overt slurs or explicit hate language. The phrase 'anything pro-white is automatically labeled ' hate ' !' suggests a grievance against perceived bias, while '( ( ( they ) ) ) hate white people !' implies a generalized belief that an unspecified group ('they') harbors hatred towards white people. This aligns with the features of implicit hate speech, particularly the use of euphemistic constructions and abstract references to promote prejudice."
5124,not_hate,0.95,"The text reports a factual event without using coded language, stereotypes, or any other features of implicit hate speech. It does not generalize about Shia Muslims or any other group, nor does it incite fear or discrimination. The language is neutral and informative, focusing on a specific incident involving an individual rather than making broad, prejudicial statements about a protected category."
3398,implicit_hate,0.85,"The text uses abstract references and stereotypes to imply that immigrants are a burden on society by highlighting that a significant percentage of them are on welfare. This indirectly promotes prejudice against immigrants, who are a protected category based on national origin. The text does not use explicit hate language but conveys a prejudicial attitude through coded language and statistics, which is characteristic of implicit hate speech."
8808,not_hate,1.0,"The text 'individuals are of inherent worth and incomparable value. but our nature is fundamentally social and cultural.' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It affirms the value of individuals and acknowledges the social and cultural aspects of human nature without targeting any protected categories or promoting prejudicial attitudes."
19730,implicit_hate,0.85,"The text contains several features that suggest implicit hate speech. Firstly, the use of the term 'dumbass' is a derogatory slur, which sets a negative tone. The statement 'you can't even use the english language correctly' is a form of dehumanization, implying that the target is less intelligent or incapable. The rhetorical question 'let me guess, your aunt is also your mother?' is a stereotype often used to insult individuals from certain communities, particularly those with a history of inbreeding stereotypes. This indirectly targets a group based on perceived cultural or familial practices, which aligns with the definition of implicit hate speech."
18611,implicit_hate,0.85,"The text uses coded language and stereotypes to imply that members of 'antifa' are inherently violent and require a disproportionate number of people to fight them. This indirectly promotes prejudice against a group based on their perceived political affiliation, which can be considered a protected category. The use of rhetorical questions and the implication of violence contribute to the classification of implicit hate speech."
5723,implicit_hate,0.85,"The text contains coded language and abstract references that promote prejudice. The hashtag '#buildthewall' is often associated with anti-immigrant sentiments, which can be seen as a form of implicit hate speech targeting immigrants based on their national origin or ethnicity. The phrase 'are white supremacists' could be interpreted as sarcasm or a rhetorical question, implying that those who support building the wall are not white supremacists, which is a form of implicit hate speech. The hashtag '#nobannowall' suggests opposition to the wall, but in the context of the entire message, it does not negate the implicit hate speech present in the first part of the text."
9837,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against a protected category (race). The phrase 'anti-white hate' suggests a negative stereotype about non-white individuals or groups, implying that they are inherently hostile towards white people. The statement 'it only strengthens us' can be interpreted as a call for action, encouraging the continuation of perceived anti-white sentiments to reinforce a sense of unity or superiority among white individuals. The overall tone and intent of the text align with the features of implicit hate speech, particularly through the use of stereotypes and euphemistic constructions."
11443,implicit_hate,0.9,"The text uses coded language and abstract references to promote prejudice. The phrase 'dogs and pigs' is a dehumanizing reference, which is a key feature of implicit hate speech. Additionally, the mention of 'white race' and the implication that the removal of the president would be 'suicidal' for the white race suggests a fearful stereotype and incitement, which are also indicators of implicit hate speech."
20333,implicit_hate,0.9,"The text uses coded language and a call for action that promotes prejudice and violence. The phrase 'if they're killing your cattle isn't it time to start shooting back?' implies that a certain group is responsible for harm and suggests retaliatory violence. This aligns with the features of implicit hate speech, particularly the 'Call for Action' and 'Perpetrators' categories, where the text depicts an identity group as responsible for crimes or immoral acts and urges harmful actions against them."
10760,not_hate,0.9,"The text appears to be criticizing white supremacists and their influence, rather than promoting prejudice or hate. It does not use coded language, stereotypes, or any other features of implicit hate speech. Instead, it highlights the negative impact of white supremacists, which aligns with condemning rather than endorsing hateful ideologies."
5418,not_hate,0.9,"The text 'they are all undercover racist' does not target any specific protected category directly or indirectly. It does not use coded language, stereotypes, or any other features of implicit hate speech as defined. Instead, it makes a general accusation about a group being racist, which is not a protected characteristic. The statement does not incite fear, spread fearful stereotypes, or encourage harassment or discrimination against any protected category."
10503,implicit_hate,0.85,"The text references 'identitarian groups' like 'Vanguard America' and 'Identity Europa,' which are known for their far-right, white nationalist ideologies. The statement implies a preference for members who do not have certain characteristics, likely referring to non-white or non-European members. This indirectly promotes prejudice and exclusion based on race or ethnicity, fitting the criteria for implicit hate speech through coded language and abstract references."
15566,implicit_hate,0.85,"The text 'video : white southern nationalists demonstrate in tallahassee  florida | read more :' contains coded language and abstract references that can be interpreted as promoting prejudice. The term 'white southern nationalists' is often associated with groups that advocate for white supremacy and racial segregation, which are forms of implicit hate speech. The context of the demonstration in Tallahassee, Florida, suggests a potential call for action or incitement against protected categories, even though the text does not explicitly use slurs or hateful language. The experts agree that the indirect nature of the language and the contextual implications make it likely to be classified as implicit hate speech."
17621,implicit_hate,0.85,"The text contains a rhetorical question that implies a criticism or insult towards a perceived double standard in hate speech classification. The phrase 'hunt & kill all white women' is quoted and deemed not hate speech, which could be interpreted as sarcasm or a call for action against a protected category (white women). The use of 'double standard or what!' suggests an underlying prejudice or frustration, which aligns with the features of implicit hate speech, particularly sarcasm and rhetorical questions."
21255,implicit_hate,0.95,"The text uses a rhetorical question and a joke format to convey an abusive and dehumanizing message. The comparison between a black man and a lawn decoration, with the implication that a black man can be used as a footstool and tied with rope, is a clear example of dehumanization and perpetuates harmful stereotypes. This indirect and coded language fits the criteria for implicit hate speech."
17574,not_hate,0.95,"The text 'rt ap :  "" russian bomber patrols to reach gulf of mexico "" ""' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward news headline reporting on military activity without any implicit or explicit hate speech elements. All three experts agree that the text lacks any features of implicit hate speech as defined."
7154,implicit_hate,0.85,"The text uses coded language and abstract references to promote prejudice against non-white individuals and non-men. The phrase 'white men in suits' is used to imply that this group is being unfairly discriminated against, which can be interpreted as a call to prioritize their voices over others. This indirectly suggests that other groups are less deserving of having their voices heard, reinforcing negative stereotypes and promoting a sense of superiority for white men. The repetition of 'white men in suits' emphasizes this point, making it implicit hate speech."
5668,not_hate,1.0,"The text expresses support and solidarity with the Belgian people during a time of crisis. There are no coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The message is positive and does not target any protected category with abuse or negative stereotypes."
5956,implicit_hate,0.85,"The text 'fraternities : one of the last bastions of white identity : rt :' uses coded language and abstract references to promote prejudice. The phrase 'bastions of white identity' suggests a stereotype about fraternities being predominantly white and implies a sense of exclusivity or superiority based on race. This indirectly promotes a prejudicial attitude towards non-white individuals, fitting the criteria for implicit hate speech."
19597,implicit_hate,0.85,"The text uses sarcasm and euphemistic constructions to convey a derogatory message. The use of quotation marks around 'valuable' suggests that the speaker does not actually believe the group is valuable, implying a negative stereotype or dehumanization. The phrase 'let them' could also be interpreted as a call for inaction or neglect, further reinforcing a prejudicial attitude. The context and indirect language strongly suggest implicit hate speech."
16447,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It refers to groups being victimized and their rights being violated, which does not align with the features of implicit hate speech. The text does not dehumanize, use slurs, or incite fear or violence against any protected category. Therefore, it is classified as not implicit hate speech."
14787,implicit_hate,0.95,"The text contains a statement that generalizes all Muslims as potential terrorists, which is a harmful stereotype and incites fear and discrimination against a protected category based on religious affiliation. This aligns with the definition of implicit hate speech, as it uses coded language and stereotypes to promote prejudice without using explicit slurs."
4889,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward statement about an educational speech being ready for review, without any implicit or explicit hateful content targeting protected categories."
19189,implicit_hate,0.9,"The text 'either way, animals.' uses dehumanization by likening people to animals, which is a common tactic in implicit hate speech. This indirectly promotes prejudice by dehumanizing a group of people, fitting the criteria for implicit hate speech."
14644,implicit_hate,0.85,"The text uses coded language and abstract references to imply that the protesters are predominantly white, which can be interpreted as a stereotype or a negative implication about the racial composition of the protest. The use of quotation marks around 'protesters' suggests sarcasm or doubt about their legitimacy, further reinforcing a prejudicial attitude. The context and indirect language align with the features of implicit hate speech, particularly stereotypes and sarcasm."
13906,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. The term 'idiots' is a general insult and does not target any specific protected category. The context suggests a disagreement over a political issue rather than an attack on a group based on their protected characteristics."
18994,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It discusses political affiliation and suggests resolving differences within a political party, which does not target any protected categories or promote prejudice. Therefore, it is classified as 'not_hate' with a high confidence level."
4276,not_hate,1.0,"The text 'more than all promises for 5 years' does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It does not target any individuals or groups based on their protected characteristics. The statement is neutral and does not convey any prejudicial attitudes or harmful content."
10312,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It is a straightforward criticism of a political figure, which is permissible expression and does not target any protected categories. The use of the term '#opportunist' is a political critique rather than a form of implicit hate speech."
18130,not_hate,0.9,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice against any protected categories. It primarily criticizes a political figure, Rand Paul, and his perceived actions or statements, without targeting any specific group based on race, ethnicity, national origin, caste, sexual orientation, gender, gender identity, religious affiliation, age, disability, or serious disease. The use of hashtags and the term 'zombie' are not indicative of implicit hate speech but rather political criticism."
1091,not_hate,0.95,"The text does not contain any coded language, abstract references, stereotypes, or other indirect ways of promoting prejudice. It primarily expresses frustration about an event or outcome related to 'Cruz,' without targeting any protected categories or using any of the features of implicit hate speech. The context suggests personal disappointment rather than prejudicial attitudes."
